cte,steering_angle,error
-0.0675,-0.300667,0.134243
-0.022,-0.267564,0.134028
0.018,-0.242531,0.133813
0.0501,-0.204872,0.133603
0.0839,-0.215582,0.133401
0.0974,-0.114383,0.133203
0.1039,-0.0791334,0.133007
0.0968,-0.0095956,0.13281
0.0864,0.0086772,0.132611
0.0664,0.0593802,0.132408
0.0513,0.0370328,0.132202
0.0294,0.0738308,0.131994
0.009,0.0689744,0.131786
-0.0028,0.0277254,0.131578
-0.0165,0.0391608,0.131371
-0.0234,0.0063866,0.131166
-0.0306,0.0091162,0.130961
-0.0336,-0.0110904,0.130758
-0.0357,-0.014849,0.130555
-0.036,-0.0230858,0.130353
-0.0351,-0.0282572,0.130152
-0.034,-0.0282872,0.129951
-0.032,-0.0317808,0.12975
-0.0306,-0.0276228,0.12955
-0.0287,-0.0289412,0.12935
-0.0277,-0.0231592,0.129151
-0.0268,-0.0213854,0.128953
-0.0257,-0.0211984,0.128755
-0.0247,-0.0195676,0.128558
-0.0495,0.11312,0.128363
0.1023,-0.784236,0.128182
0.0598,0.192297,0.127991
0.0946,-0.197057,0.127809
0.1358,-0.232715,0.127642
0.1918,-0.312082,0.127503
0.221,-0.180901,0.127383
0.2408,-0.135916,0.127278
0.2571,-0.120168,0.127185
0.2606,-0.0566956,0.127095
0.2588,-0.0302394,0.127004
0.2532,-0.0108858,0.126908
0.2398,0.0293622,0.126804
0.2284,0.0204908,0.126691
0.2164,0.0247458,0.126571
0.2041,0.0275886,0.126443
0.1858,0.0595714,0.126305
0.1742,0.027397,0.126161
0.164,0.0215674,0.126012
0.1509,0.0375186,0.125858
0.1404,0.0256682,0.1257
0.1353,-0.000759201,0.12554
0.1305,-0.0017782,0.125378
0.1289,-0.0176616,0.125217
0.1283,-0.0225906,0.125055
0.1282,-0.0250134,0.124894
0.1289,-0.0289208,0.124734
0.1296,-0.028712,0.124575
0.1304,-0.0289442,0.124416
0.1312,-0.0286638,0.124258
0.1321,-0.0289176,0.124101
0.1325,-0.0261594,0.123945
0.1327,-0.0249292,0.123789
0.1326,-0.0232534,0.123633
0.1324,-0.0226296,0.123478
0.1316,-0.0195056,0.123323
0.1309,-0.0199808,0.123168
0.13,-0.0189934,0.123014
0.1289,-0.0180618,0.122859
0.1271,-0.0146244,0.122704
0.1251,-0.013701,0.122549
0.1238,-0.0173898,0.122394
0.1218,-0.014029,0.122238
0.1205,-0.0177644,0.122083
0.1192,-0.0180128,0.121928
0.118,-0.018788,0.121772
0.1181,-0.0257096,0.121617
0.2214,-0.552672,0.121513
0.7459,-1,0.122136
0.5937,0.684512,0.122466
0.4284,0.765471,0.122553
0.3683,0.244569,0.122571
0.3559,0.0065546,0.122577
0.3823,-0.19076,0.122611
0.4534,-0.422121,0.122729
0.503,-0.320392,0.122913
0.5435,-0.279807,0.123158
0.5843,-0.286344,0.123466
0.599,-0.158322,0.123799
0.602,-0.101186,0.124135
0.5935,-0.0439446,0.124457
0.5791,-0.0141274,0.124753
0.5605,0.0076068,0.125019
0.5276,0.0812802,0.125234
0.5033,0.0396068,0.125414
0.4682,0.0960528,0.125545
0.4347,0.090366,0.125634
0.4055,0.070785,0.125688
0.3895,0.0053978,0.125724
0.3707,0.0203068,0.12574
0.3557,0.001855,0.125741
0.3476,-0.0326652,0.125734
0.3407,-0.0387006,0.125721
0.3313,-0.0258872,0.125699
0.325,-0.041307,0.125671
0.3158,-0.0263508,0.125635
0.3062,-0.0238084,0.125592
0.2996,-0.0385398,0.125542
0.2895,-0.0204152,0.125485
0.2824,-0.0350972,0.125422
0.2751,-0.0337846,0.125354
0.2633,-0.0105286,0.125277
0.2548,-0.0266294,0.125195
0.242,-0.0043154,0.125104
0.2332,-0.0239074,0.125008
0.2203,-0.002591,0.124904
0.2072,-0.000742202,0.124792
0.1945,-0.0019224,0.124674
0.1865,-0.0250626,0.124552
0.1755,-0.009385,0.124426
0.1647,-0.0097064,0.124294
0.1541,-0.0100248,0.124158
0.1443,-0.0134014,0.124019
0.1381,-0.0311216,0.123878
0.1292,-0.0170512,0.123734
0.1232,-0.031255,0.123588
0.1143,-0.016149,0.12344
0.1049,-0.0129724,0.123289
0.0985,-0.0275808,0.123138
0.0922,-0.0276846,0.122985
0.0824,-0.0094684,0.12283
0.0754,-0.0227146,0.122674
0.0652,-0.0057054,0.122516
0.0583,-0.0214428,0.122358
0.0482,-0.0042576,0.122199
0.0383,-0.0039606,0.122039
0.0319,-0.0204424,0.121879
0.023,-0.0066168,0.121719
0.0173,-0.0215672,0.121558
0.0093,-0.0087646,0.121398
0.0041,-0.0217352,0.121239
-0.0032,-0.0099924,0.121079
-0.0079,-0.022027,0.12092
-0.0146,-0.010871,0.120762
-0.021,-0.0112562,0.120605
-0.0252,-0.0213776,0.120448
-0.031,-0.012364,0.120292
-0.0347,-0.0220762,0.120137
-0.0417,-0.0044648,0.119983
-0.0451,-0.0217328,0.119829
-0.0482,-0.0225456,0.119677
-0.0527,-0.0147196,0.119525
-0.0573,-0.013384,0.119374
-0.0619,-0.0125424,0.119225
-0.0648,-0.0203662,0.119076
-0.0676,-0.0201946,0.118929
-0.0717,-0.0128834,0.118782
-0.0759,-0.0115524,0.118636
-0.0787,-0.0178542,0.118492
-0.0824,-0.012557,0.118348
-0.0849,-0.017873,0.118206
-0.0871,-0.0187138,0.118064
-0.0893,-0.0180498,0.117924
-0.0926,-0.0117694,0.117784
-0.0948,-0.016595,0.117645
-0.0969,-0.016428,0.117507
-0.0998,-0.0116766,0.11737
-0.1017,-0.0160232,0.117234
-0.1042,-0.012307,0.117099
-0.1064,-0.01312,0.116965
-0.1083,-0.0139632,0.116832
-0.1093,-0.017897,0.1167
-0.1102,-0.017843,0.116568
-0.1113,-0.0162694,0.116436
-0.1123,-0.0162064,0.116305
-0.1129,-0.0176846,0.116175
-0.1137,-0.016141,0.116045
-0.1141,-0.01743,0.115916
-0.1147,-0.0146488,0.115787
-0.115,-0.0147014,0.115659
-0.1152,-0.0140942,0.115531
-0.1152,-0.0141272,0.115403
-0.1151,-0.0136952,0.115276
-0.1146,-0.0147514,0.115149
-0.1141,-0.0136664,0.115022
-0.1127,-0.017075,0.114895
-0.1118,-0.0133544,0.114768
-0.1108,-0.0125642,0.114641
-0.109,-0.0153282,0.114513
-0.1067,-0.0166408,0.114386
-0.105,-0.0124138,0.114258
-0.1023,-0.016321,0.11413
-0.1002,-0.0122096,0.114002
-0.0958,-0.0229028,0.113873
-0.0933,-0.0124596,0.113744
-0.0897,-0.0172038,0.113614
-0.0872,-0.01091,0.113484
-0.0964,0.0495138,0.113357
-0.1387,0.2203,0.113242
-0.2694,0.67665,0.113192
-0.3946,0.663171,0.113244
0.634,-1,0.113596
0.6288,-0.040318,0.113939
0.168,1,0.113834
0.2686,-0.532859,0.113784
0.4096,-0.749146,0.113849
0.5569,-0.795878,0.114087
0.6458,-0.51346,0.114453
0.7566,-0.634974,0.115006
0.8331,-0.472226,0.115705
0.8662,-0.259718,0.116469
0.8647,-0.0877706,0.117229
0.8381,0.0392228,0.117932
0.8096,0.0504376,0.118578
0.7609,0.155252,0.11913
0.709,0.175465,0.119589
0.6605,0.162408,0.119968
0.633,0.0592812,0.120303
0.6001,0.088744,0.120589
0.5821,0.0152308,0.12085
0.5608,0.0330686,0.12108
0.5445,0.0089178,0.121289
0.5328,-0.0136892,0.121482
0.5274,-0.0454278,0.121668
0.5213,-0.042102,0.121845
0.5159,-0.0458474,0.122016
0.5122,-0.0547732,0.122182
0.5071,-0.0480676,0.122341
