cte,steering_angle,error
1.1561,-0.0548222,0.421357
1.1766,-0.0534942,0.426535
1.195,-0.0525614,0.43189
1.2113,-0.051599,0.437398
1.2255,-0.0506254,0.44303
1.2339,-0.0420464,0.448711
1.248,-0.05685,0.454516
1.254,-0.0437298,0.460339
1.261,-0.0489442,0.466193
1.2662,-0.0485262,0.472054
1.2697,-0.0483012,0.477901
1.2711,-0.0472474,0.483706
1.2711,-0.047573,0.489452
1.2706,-0.0497462,0.495134
1.2773,-0.0677682,0.500844
1.2907,-0.0852272,0.506669
1.3113,-0.104137,0.512703
1.3314,-0.107737,0.518941
1.3469,-0.103013,0.525321
1.3572,-0.0969248,0.531775
1.3612,-0.088378,0.53822
1.3631,-0.0882018,0.544626
1.3604,-0.0828624,0.550936
1.3531,-0.0773488,0.55709
1.3415,-0.0722428,0.563035
1.3258,-0.0673674,0.568724
1.3061,-0.062518,0.574113
1.291,-0.0751322,0.579267
1.2654,-0.0570108,0.584065
1.2361,-0.052304,0.588475
1.2035,-0.0482236,0.592475
1.168,-0.0447806,0.596048
1.1429,-0.0684574,0.599321
1.1033,-0.0415758,0.602155
1.0606,-0.0372798,0.604542
1.0153,-0.0337912,0.60648
0.984,-0.0641558,0.608117
0.9359,-0.0319868,0.609323
0.8853,-0.0281818,0.610105
0.8328,-0.0253658,0.610478
0.7972,-0.0609058,0.610589
0.7431,-0.024593,0.610331
0.687,-0.0210464,0.609721
0.6487,-0.0578896,0.608893
0.5907,-0.0186062,0.607758
0.5306,-0.0142694,0.606339
0.4694,-0.011725,0.604668
0.4306,-0.0572012,0.602861
0.3672,-0.00728581,0.600852
0.3411,-0.0829454,0.598782
0.3087,-0.0709842,0.596639
0.2868,-0.0930608,0.59446
0.2511,-0.06573,0.592218
0.2109,-0.0566618,0.589916
0.1669,-0.0486654,0.587564
0.1358,-0.0745414,0.585193
0.053,0.0315926,0.582777
-0.0011,-0.024343,0.580368
-0.0373,-0.059443,0.577986
-0.092,-0.0206482,0.575652
-0.1492,-0.0135506,0.573393
-0.2079,-0.00819521,0.571238
-0.2474,-0.045053,0.569173
-0.3068,-0.00252721,0.567257
-0.3675,0.00305659,0.565522
-0.4286,0.00703139,0.563994
-0.469,-0.0320738,0.562624
-0.5288,0.0101884,0.561501
-0.5687,-0.026985,0.56056
-0.6278,0.0152008,0.559904
-0.6868,0.0189814,0.559558
-0.7448,0.0211106,0.55954
-0.7823,-0.0166268,0.559744
-0.8367,0.0214736,0.560288
-0.8901,0.0239152,0.561183
-0.9249,-0.00961861,0.562315
-0.9747,0.024954,0.563801
-1.0231,0.0268384,0.565644
-1.0543,-0.0035574,0.56772
-1.0985,0.02725,0.57014
-1.1407,0.0281486,0.572899
-1.1803,0.0279148,0.575982
-1.2032,-0.0011744,0.579247
-1.2235,-0.0020178,0.582671
-1.2137,-0.0592558,0.585981
-1.1858,-0.0933314,0.589019
-1.1666,-0.0732932,0.591867
-1.1409,-0.0839204,0.594477
-1.1186,-0.0745172,0.596883
-1.1059,-0.05216,0.599168
-1.0901,-0.0552958,0.60131
-1.0774,-0.0458142,0.603337
-1.0679,-0.0359092,0.605276
-1.0631,-0.0227022,0.607164
-1.0579,-0.0196776,0.608999
-1.0541,-0.0129226,0.610793
-1.0512,-0.007064,0.612551
-1.0495,-0.000488602,0.614285
-1.0469,0.0018916,0.615987
-1.0436,0.0046804,0.617653
-1.0409,0.0101394,0.619288
-1.0358,0.0095092,0.620874
-1.0315,0.0153472,0.622418
-1.0236,0.012222,0.623895
-1.0136,0.0120002,0.625291
-1.0014,0.0114608,0.626592
-0.992,0.0210708,0.627821
-0.976,0.0115308,0.628933
-0.9573,0.0096324,0.629914
-0.9433,0.0227514,0.630798
-0.9193,0.0059294,0.631525
-0.8836,-0.0149462,0.632029
-0.8342,-0.0406056,0.632244
-0.7975,-0.0129044,0.632257
-0.7249,-0.08433,0.631899
-0.6888,-0.009176,0.631375
-0.637,-0.0392694,0.630625
-0.6033,-0.000884998,0.629742
-0.5535,-0.0317742,0.628675
-0.5038,-0.0303372,0.627442
-0.4543,-0.0287812,0.626061
-0.4218,0.0071636,0.624597
-0.3738,-0.022768,0.623017
-0.3253,-0.0228362,0.621338
-0.2927,0.0106022,0.619605
-0.2442,-0.0204828,0.617798
-0.1946,-0.0221614,0.615933
-0.1445,-0.0227954,0.614026
-0.0945,-0.0223756,0.612093
-0.0613,0.0121592,0.610156
-0.0116,-0.0208956,0.608219
0.0392,-0.023378,0.606299
0.0736,0.0098406,0.604404
0.125,-0.0247728,0.602552
0.1777,-0.028242,0.600762
-0.2903,1,0.599148
0.3473,-1,0.597658
0.4282,-0.092267,0.596371
0.5456,-0.170458,0.595446
0.6527,-0.154852,0.594923
0.7197,-0.0778474,0.594686
0.8121,-0.133405,0.594885
0.8976,-0.124302,0.59553
0.9503,-0.0619398,0.596468
1.022,-0.104387,0.597829
1.0871,-0.0955554,0.599599
1.1451,-0.0856068,0.601749
1.1795,-0.0416246,0.604127
1.2252,-0.0682256,0.60682
1.2656,-0.0614946,0.609799
1.3008,-0.0548388,0.61303
1.3213,-0.0285328,0.616401
1.3482,-0.044872,0.619966
1.3718,-0.0417738,0.623699
1.3921,-0.0386392,0.627576
1.4038,-0.0245602,0.631526
1.419,-0.0350522,0.635579
1.432,-0.0341684,0.639717
1.4429,-0.0334738,0.643922
1.4489,-0.0270556,0.648152
1.4564,-0.0336418,0.652422
1.4622,-0.033872,0.656715
1.4663,-0.0341044,0.661019
1.4681,-0.0331442,0.665313
1.4693,-0.0356778,0.669592
1.4688,-0.0360476,0.673843
1.4666,-0.0364088,0.678051
1.4641,-0.0396696,0.682215
1.4589,-0.0380648,0.686312
1.4544,-0.0434042,0.690348
1.4542,-0.0562762,0.69436
1.4839,-0.122019,0.698595
1.5108,-0.12235,0.703032
1.5793,-0.213807,0.708035
1.6207,-0.166698,0.71338
1.6853,-0.221549,0.719288
1.7261,-0.18139,0.725548
1.7367,-0.12704,0.731876
1.74,-0.118194,0.7382
1.7351,-0.107216,0.744443
1.7182,-0.0880886,0.750492
1.6906,-0.0710504,0.75625
1.6533,-0.0554984,0.761638
1.6238,-0.075318,0.766733
1.5913,-0.073303,0.771517
1.5364,-0.0312024,0.775812
1.4743,-0.0189792,0.77958
1.407,-0.01031,0.782806
1.3603,-0.0541328,0.785668
1.2882,-0.004516,0.788004
1.2452,-0.0652366,0.790038
1.1924,-0.0475362,0.791718
1.1727,-0.117232,0.793266
1.1404,-0.0948244,0.794608
1.1156,-0.112931,0.795795
1.0729,-0.0792504,0.79673
1.0404,-0.102209,0.79748
0.9674,-0.0215924,0.797842
0.9265,-0.0876942,0.798
0.8623,-0.041696,0.797858
0.7931,-0.031904,0.79742
0.7443,-0.0738242,0.796789
0.6685,-0.0194342,0.795885
0.5882,-0.00964281,0.794725
0.5327,-0.0595604,0.793412
0.4482,-0.000234607,0.791893
0.3607,0.00743499,0.7902
0.3013,-0.0483496,0.788416
0.2214,-0.00571201,0.786534
0.1935,-0.110591,0.784633
0.184,-0.149122,0.782732
0.1893,-0.181133,0.780846
0.1886,-0.171144,0.778969
0.1774,-0.151533,0.777091
0.1629,-0.145984,0.77521
0.1179,-0.0843474,0.773307
0.0873,-0.113066,0.771397
0.0336,-0.0654548,0.769481
-0.0076,-0.0894866,0.767572
-0.0759,-0.0327274,0.765686
-0.1524,-0.0131062,0.763853
-0.2069,-0.054811,0.762077
-0.2917,0.00986479,0.760414
-0.3506,-0.0389396,0.758851
-0.4406,0.0280562,0.75747
-0.5328,0.0376434,0.756315
-0.6253,0.0437298,0.755426
-0.6857,-0.0163678,0.754734
-0.7737,0.0445906,0.754356
-0.8314,-0.0115842,0.754203
-0.915,0.0462026,0.754404
-0.9695,-0.00725501,0.75485
-1.0478,0.0465028,0.755672
-1.0983,-0.00412561,0.75675
-1.1704,0.0453756,0.758213
-1.2393,0.0443186,0.760065
-1.283,-0.000635806,0.762169
-1.344,0.0405586,0.764644
-1.4014,0.0401226,0.767479
-1.4543,0.0379816,0.770657
-1.4865,0.00260399,0.774043
-1.5272,0.0263176,0.777701
-1.5351,-0.034022,0.781398
-1.4904,-0.136576,0.784763
-1.4496,-0.125872,0.787832
-1.3926,-0.156163,0.79051
-1.3424,-0.140098,0.792856
-1.3137,-0.0935466,0.795016
-1.2785,-0.103299,0.796955
-1.2596,-0.0665938,0.798774
-1.2377,-0.0686118,0.80046
-1.2226,-0.050679,0.802052
-1.216,-0.0288806,0.8036
-1.2118,-0.0191234,0.805118
-1.2089,-0.0114664,0.806613
-1.209,-0.000235802,0.808102
-1.19,-0.0341678,0.809481
-1.0821,-0.212335,0.810299
-1.0015,-0.156876,0.810734
-0.8913,-0.216905,0.810697
-0.8252,-0.127447,0.810405
-0.7393,-0.166939,0.809814
-0.6896,-0.0927124,0.809066
-0.6267,-0.118068,0.808137
-0.5914,-0.0605114,0.807116
-0.5478,-0.0752582,0.805989
-0.5241,-0.0326618,0.804811
-0.4957,-0.0395622,0.803574
-0.4805,-0.0100434,0.80231
-0.4624,-0.0129148,0.801014
-0.4527,0.007214,0.799704
-0.4406,0.005658,0.798376
-0.4334,0.0189864,0.79704
-0.4233,0.0166866,0.795691
-0.4164,0.0268158,0.794335
-0.374,-0.0421856,0.792912
-0.2805,-0.145047,0.791363
-0.115,-0.293619,0.789678
-0.0079,-0.178678,0.787973
0.0914,-0.164756,0.786293
0.2282,-0.243616,0.784714
0.352,-0.221129,0.783296
0.4251,-0.120927,0.782005
0.5191,-0.165218,0.78091
0.5733,-0.0862918,0.779946
0.6418,-0.116528,0.779163
0.6977,-0.0925694,0.778542
0.7283,-0.042142,0.778017
0.7538,-0.032004,0.777573
0.8224,-0.120702,0.777359
0.9438,-0.23177,0.777598
1.0271,-0.159404,0.778181
1.1374,-0.218848,0.779262
1.2017,-0.130186,0.780652
1.2829,-0.168381,0.782459
1.328,-0.0989458,0.784503
1.3822,-0.120539,0.786843
1.4105,-0.0710406,0.789339
1.442,-0.0800466,0.79201
1.4622,-0.0596564,0.794791
1.4701,-0.0368054,0.797608
1.4746,-0.031691,0.800441
1.4719,-0.0187628,0.803246
1.4635,-0.0086934,0.805989
1.4508,-0.0012946,0.808645
1.4406,-0.0077694,0.81123
1.4295,-0.007552,0.81374
1.4117,0.0045172,0.816136
1.3991,-0.0076082,0.818451
1.3908,-0.0181878,0.82071
1.4275,-0.11251,0.823169
1.5838,-0.362314,0.826567
1.7808,-0.456748,0.831284
1.9585,-0.430595,0.837317
2.0598,-0.286654,0.844142
2.1826,-0.339924,0.851981
2.2756,-0.28935,0.860617
2.3211,-0.2012,0.869634
2.3534,-0.181137,0.878916
2.381,-0.178031,0.888421
2.3857,-0.137542,0.897932
2.3766,-0.114654,0.90732
2.3327,-0.048108,0.916263
2.2991,-0.0723274,0.924865
2.2414,-0.0266064,0.932918
2.2225,-0.108772,0.940774
2.2282,-0.163964,0.948649
2.2345,-0.171319,0.956548
2.2317,-0.15899,0.964392
2.2032,-0.112234,0.971959
2.1784,-0.124581,0.979286
2.1476,-0.117275,0.986327
2.111,-0.110163,0.993039
2.0686,-0.102777,0.999382
2.0207,-0.095764,1.00532
1.9392,-0.030846,1.01062
1.8786,-0.0759392,1.01546
1.8185,-0.0802592,1.01985
1.8061,-0.181454,1.02413
1.8476,-0.297933,1.02869
1.8959,-0.320713,1.03358
1.9345,-0.310166,1.03873
1.9613,-0.294899,1.04406
1.9787,-0.283907,1.0495
1.9751,-0.248577,1.05489
1.9467,-0.204235,1.06005
1.892,-0.155369,1.06479
1.842,-0.16858,1.06917
1.7495,-0.0850114,1.0729
1.6369,-0.0449744,1.07591
1.5524,-0.10253,1.07841
1.4626,-0.09281,1.08039
1.3168,0.0214144,1.0816
1.2124,-0.061014,1.08232
1.1052,-0.0546822,1.08258
0.9381,0.0691786,1.08221
0.8224,-0.0318612,1.08146
0.7063,-0.028833,1.08038
0.5296,0.0981398,1.07891
0.3493,0.111874,1.07715
0.2448,-0.0366414,1.07528
0.1863,-0.127568,1.07338
0.1757,-0.224568,1.07147
0.1755,-0.246963,1.06957
0.1635,-0.224272,1.06767
0.1338,-0.188751,1.06577
0.1036,-0.187496,1.06385
0.0658,-0.171529,1.06193
0.0204,-0.155061,1.06001
-0.0323,-0.138686,1.0581
-0.1248,-0.0551168,1.05622
-0.1949,-0.0969032,1.05439
-0.2699,-0.0836802,1.05263
-0.435,0.104798,1.05108
-0.525,-0.0406846,1.04969
-0.615,-0.0357026,1.04849
-0.7066,-0.0270704,1.04752
-0.8005,-0.0164044,1.04679
-0.945,0.0938948,1.04652
-1.043,0.00806359,1.04659
-1.1288,-0.00933241,1.04699
-1.2071,-0.0172992,1.04772
-1.2525,-0.077474,1.04864
-1.3207,-0.0247844,1.04986
-1.3676,-0.0611576,1.0513
-1.4391,-0.00422081,1.05309
-1.4881,-0.0423992,1.05513
-1.5375,-0.0345976,1.05742
-1.6129,0.0259058,1.06011
-1.6642,-0.014756,1.06309
-1.7151,-0.00769321,1.06636
-1.7913,0.0523536,1.07007
-1.8363,-0.00184901,1.07406
-1.826,-0.106909,1.07797
-1.7958,-0.142061,1.08168
-1.7513,-0.166728,1.08511
-1.7259,-0.123581,1.08836
-1.7054,-0.108575,1.09149
-1.6826,-0.108065,1.09448
-1.6725,-0.076901,1.09739
-1.6664,-0.062933,1.10026
-1.6637,-0.0499914,1.10311
-1.668,-0.0294966,1.10597
-1.6743,-0.018906,1.10886
-1.6875,0.0018306,1.11181
-1.6983,0.0038484,1.11481
-1.7099,0.0123072,1.11787
-1.7282,0.032902,1.12103
-1.7405,0.0277962,1.12425
-1.7521,0.033262,1.12752
-1.7677,0.0484324,1.13088
-1.7766,0.0421982,1.13428
-1.7863,0.0514174,1.13772
-1.7902,0.0475098,1.14118
-1.7914,0.0498722,1.14463
-1.789,0.0504954,1.14806
-1.7838,0.0527542,1.15144
-1.7697,0.0424308,1.15473
-1.7463,0.0308602,1.15787
-1.689,-0.0316648,1.16068
-1.6129,-0.0650726,1.16306
-1.4962,-0.144362,1.16484
-1.4182,-0.0633602,1.16623
-1.3427,-0.0548516,1.16728
-1.2321,-0.123635,1.16785
-1.1598,-0.043885,1.16815
-1.0568,-0.103865,1.16806
-0.991,-0.026304,1.16776
-0.8977,-0.0797102,1.16717
-0.8091,-0.0687156,1.16633
-0.7527,-0.0012734,1.16536
-0.673,-0.0462172,1.1642
-0.6217,0.0134832,1.16294
-0.5477,-0.0303842,1.16154
-0.4993,0.0234358,1.16007
-0.4516,0.0272324,1.15853
-0.377,-0.0257864,1.15689
-0.313,-0.00352339,1.15519
-0.1663,-0.172314,1.15338
-0.0669,-0.0788546,1.15154
0.075,-0.167308,1.1497
0.1652,-0.0648792,1.14791
0.2914,-0.139849,1.14622
0.3707,-0.0467984,1.14461
0.4455,-0.0384792,1.14311
0.5172,-0.0330052,1.14172
0.6203,-0.0984168,1.14052
0.6865,-0.0256158,1.13946
0.7796,-0.082131,1.13862
0.8385,-0.0150792,1.13793
0.8945,-0.0107634,1.1374
0.9754,-0.063634,1.13711
1.0538,-0.062028,1.13706
1.1038,-0.00751079,1.13719
1.1745,-0.0525844,1.13757
1.2198,-0.00461279,1.13812
1.2634,-0.00427479,1.13883
1.3271,-0.0489014,1.1398
1.3898,-0.0517568,1.14103
1.4305,-0.0119542,1.14244
1.4886,-0.0521468,1.1441
1.5263,-0.0159118,1.14594
1.5804,-0.0542262,1.14803
1.6153,-0.0204508,1.15028
1.6652,-0.0559492,1.15278
1.728,-0.0880776,1.1556
1.7777,-0.0677108,1.15868
1.8359,-0.091161,1.16207
1.8998,-0.109515,1.16582
1.9978,-0.186675,1.17014
2.0593,-0.121118,1.17483
2.1152,-0.117333,1.17986
2.1898,-0.163383,1.18536
2.2338,-0.10972,1.19114
2.2887,-0.139893,1.19729
2.3183,-0.0966394,1.20361
2.3424,-0.0929424,1.21009
2.369,-0.105611,1.21674
2.3808,-0.083253,1.22346
2.3878,-0.0808646,1.2302
2.3902,-0.0788226,1.23694
2.3884,-0.0775236,1.24365
2.3779,-0.0668594,1.25026
2.3659,-0.0706326,1.25677
2.3411,-0.05121,1.26309
2.3201,-0.0652784,1.26923
2.2829,-0.0385604,1.27511
2.2543,-0.061914,1.28077
2.2232,-0.0630312,1.28622
2.1714,-0.0267124,1.2913
2.1333,-0.0599042,1.29613
2.0932,-0.0616682,1.3007
2.0286,-0.017168,1.30485
1.9824,-0.0592748,1.30873
1.9345,-0.0609404,1.31231
1.8588,-0.0087756,1.31546
1.8055,-0.0579734,1.31832
1.7508,-0.0593508,1.32088
1.6653,-0.000171605,1.323
1.5749,0.00765359,1.3247
1.5132,-0.0530206,1.3261
1.4512,-0.0555504,1.32724
1.3879,-0.0558972,1.32811
1.2898,0.0126796,1.3286
1.2221,-0.0505546,1.32884
1.1199,0.017919,1.32873
1.0158,0.0214726,1.3283
0.946,-0.0489858,1.32768
0.877,-0.0523708,1.32687
0.8692,-0.179623,1.32605
1.1062,-0.686821,1.3259
0.9309,0.141129,1.32524
0.7679,0.11957,1.32418
0.689,-0.049643,1.32297
0.6358,-0.103237,1.32165
0.5813,-0.102653,1.32025
0.5501,-0.152361,1.3188
0.5176,-0.15271,1.3173
0.4807,-0.146519,1.31575
0.4149,-0.0896372,1.31413
0.364,-0.120846,1.31245
0.279,-0.0519464,1.3107
0.2163,-0.0966804,1.30892
0.1154,-0.0181516,1.30709
0.0433,-0.0746974,1.30525
-0.0697,0.0105724,1.30341
-0.1485,-0.0557042,1.30161
-0.2694,0.0330976,1.29989
-0.3521,-0.0402586,1.29824
-0.4766,0.0489014,1.29674
-0.5604,-0.0286932,1.29536
-0.6438,-0.0253816,1.29413
-0.7694,0.0655938,1.29315
-0.8539,-0.0117688,1.29237
-0.9777,0.073978,1.2919
-1.0994,0.0771586,1.29178
-1.1783,-0.00289381,1.29192
-1.2907,0.0716816,1.29244
-1.363,-0.00251001,1.29322
-1.4325,-0.00190381,1.29427
-1.5662,0.136464,1.29586
-1.6309,0.00529079,1.29774
-1.6911,0.00326579,1.29989
-1.7763,0.0618198,1.30244
-1.8308,0.00769739,1.30525
-1.9066,0.058935,1.30844
-1.9539,0.00944839,1.31188
-2.0189,0.0535092,1.31565
-2.0779,0.0501742,1.31975
-2.1137,0.0114686,1.32404
-2.1462,0.012575,1.3285
-2.1901,0.043901,1.33321
-2.2167,0.017172,1.33807
-2.251,0.0409966,1.34312
-2.2707,0.019672,1.34828
-2.2948,0.0367062,1.35358
-2.313,0.032969,1.35897
-2.3218,0.0219068,1.36441
-2.3278,0.024042,1.36986
-2.3321,0.0283822,1.37533
-2.3309,0.0249612,1.38078
-2.3269,0.0268676,1.38618
-2.3162,0.0207258,1.39151
-2.2999,0.0165412,1.39672
-2.286,0.0285486,1.40183
-2.2699,0.0313394,1.40684
-2.2412,0.0127422,1.41165
-2.2067,0.0075024,1.41625
-2.1671,0.0034562,1.4206
-2.1382,0.0316832,1.42478
-2.1075,0.0348818,1.42878
-2.0572,0.0015116,1.43249
-2.0012,-0.0043064,1.43589
-1.9612,0.0340836,1.43907
-1.8984,-0.0062822,1.44192
-1.8539,0.0364372,1.44454
-1.7843,-0.0089894,1.44683
-1.71,-0.0139464,1.44877
-1.6582,0.0365416,1.45047
-1.5786,-0.0151056,1.45184
-1.5232,0.0383512,1.45297
-1.4379,-0.0180612,1.45377
-1.3484,-0.0234836,1.45425
-1.2869,0.036747,1.45451
-1.2247,0.0393686,1.45457
-1.1278,-0.0279806,1.45433
-1.0603,0.0341308,1.4539
-0.9225,-0.107006,1.45312
-0.8517,0.0296042,1.45218
-0.7817,0.0336104,1.4511
-0.6751,-0.0393028,1.44981
-0.6017,0.028817,1.44841
-0.5278,0.0292348,1.4469
-0.4143,-0.0508468,1.44526
-0.3363,0.0207948,1.44355
-0.219,-0.0595146,1.44176
-0.1398,0.016616,1.43994
-0.0216,-0.0637492,1.4381
0.0978,-0.0689842,1.43628
0.1773,0.00963601,1.43449
0.2941,-0.0683658,1.43277
0.3717,0.00831321,1.43112
0.4862,-0.0694084,1.4296
0.6001,-0.072524,1.42825
0.6751,0.00262001,1.42701
0.7843,-0.0705688,1.42599
0.8921,-0.0729114,1.42519
0.9626,-0.00186959,1.42456
1.0646,-0.0703448,1.42419
1.1314,-0.00380919,1.42401
1.2285,-0.0695088,1.42412
1.2918,-0.00579559,1.42443
1.3837,-0.0688222,1.42504
1.4435,-0.00912119,1.42587
1.53,-0.0686346,1.42701
1.614,-0.0699,1.42848
1.6946,-0.069419,1.43029
1.7457,-0.0154302,1.4323
1.8179,-0.0639146,1.43463
1.8642,-0.0173282,1.43717
1.9301,-0.0629554,1.44002
1.9929,-0.0633232,1.44316
2.0328,-0.0231512,1.44649
2.0888,-0.062098,1.4501
2.1431,-0.0656126,1.45398
2.1805,-0.038183,1.45806
2.2444,-0.0991638,1.46247
2.33,-0.152043,1.46736
2.4059,-0.141954,1.47267
2.3686,0.080621,1.47775
2.3629,0.0118594,1.48279
2.4066,-0.0952264,1.48807
2.4516,-0.106518,1.49361
2.4794,-0.080175,1.4993
2.5147,-0.103925,1.50519
2.543,-0.0986246,1.51124
2.5577,-0.0796316,1.51737
2.5726,-0.0885032,1.52357
2.5797,-0.0811436,1.52981
2.58,-0.0755836,1.53603
2.5739,-0.0707588,1.5422
2.56,-0.0628456,1.54826
2.5388,-0.0556454,1.55418
2.5207,-0.0695344,1.55998
2.4884,-0.0481578,1.56557
2.4494,-0.0415198,1.57091
2.42,-0.0679976,1.57607
2.3718,-0.036769,1.58093
2.3178,-0.0312604,1.58549
