cte,steering_angle,error
-0.084,-0.0156374,0.217289
-0.0803,-0.0180866,0.216143
-0.0764,-0.018984,0.215007
-0.0737,-0.0086562,0.21388
-0.0698,-0.0176248,0.212762
-0.0655,-0.0202412,0.211653
-0.0611,-0.0205004,0.210553
-0.0581,-0.008727,0.209463
-0.0524,-0.0299324,0.208381
-0.0479,-0.0199076,0.207307
-0.0449,-0.007454,0.206244
-0.0407,-0.01669,0.205189
-0.0362,-0.0187792,0.204143
-0.033,-0.0080408,0.203107
-0.0267,-0.0327014,0.20208
-0.0216,-0.022933,0.201062
-0.0132,-0.0493772,0.200052
0.0193,-0.243524,0.199054
0.0521,-0.247384,0.198077
0.0767,-0.182915,0.197126
0.0874,-0.0721924,0.196192
0.0885,0.004579,0.195269
0.0865,0.0294784,0.194353
0.0843,0.0311608,0.193444
0.0841,0.0151142,0.192544
0.086,-0.0018598,0.191653
0.0895,-0.014948,0.190775
0.0922,-0.0088302,0.189907
0.0963,-0.0204194,0.189051
0.1005,-0.021649,0.188207
0.1047,-0.0221122,0.187374
0.1086,-0.0202148,0.186554
0.1123,-0.0191296,0.185745
0.1146,-0.0083902,0.184946
0.118,-0.0177148,0.184158
0.1217,-0.0206594,0.183381
0.1256,-0.0228178,0.182616
0.1294,-0.0225714,0.181862
0.1329,-0.0207094,0.181119
0.1361,-0.0188376,0.180386
0.1382,-0.0105208,0.179663
0.1412,-0.0182616,0.17895
0.1444,-0.0204302,0.178247
0.1477,-0.0218232,0.177555
0.1508,-0.0208258,0.176873
0.1528,-0.0125904,0.1762
0.1556,-0.0196136,0.175536
0.1586,-0.0218614,0.174882
0.1626,-0.0305844,0.17424
0.1783,-0.125533,0.173626
0.1986,-0.163965,0.17305
0.2165,-0.146325,0.17251
0.2402,-0.194635,0.172022
0.2556,-0.129774,0.17157
0.2606,-0.0476134,0.171132
0.2567,0.0229926,0.17069
0.2514,0.0336688,0.17024
0.24,0.0822622,0.169771
0.2354,0.027314,0.169297
0.2347,-0.0046372,0.168825
0.2359,-0.0206944,0.168359
0.2382,-0.0304164,0.167901
0.2398,-0.0257138,0.167451
0.2418,-0.0298426,0.167008
0.2433,-0.0267564,0.166571
0.2442,-0.0228486,0.16614
0.2446,-0.019722,0.165713
0.2446,-0.0173802,0.16529
0.2445,-0.0174358,0.164869
0.2443,-0.0174896,0.164452
0.2441,-0.0183468,0.164037
0.2438,-0.0184018,0.163626
0.2436,-0.0200642,0.163217
0.2432,-0.0193178,0.16281
0.2427,-0.0193668,0.162406
0.242,-0.018605,0.162003
0.2411,-0.017832,0.161602
0.2405,-0.021073,0.161203
0.2395,-0.0186918,0.160805
0.2384,-0.018702,0.160408
0.237,-0.0170834,0.160012
0.2356,-0.0178468,0.159616
0.2346,-0.0217912,0.159222
0.2396,-0.0708002,0.158839
0.2644,-0.231212,0.158506
0.2865,-0.211512,0.158221
0.3291,-0.378517,0.158035
0.3599,-0.286595,0.15793
0.3694,-0.117629,0.15785
0.3576,0.0524248,0.15774
0.333,0.15517,0.157568
0.3153,0.10001,0.157356
0.2952,0.119415,0.157101
0.2821,0.0633014,0.15682
0.277,-0.0011992,0.156531
0.2736,-0.0153732,0.156237
0.2723,-0.0328442,0.155943
0.2719,-0.0407532,0.15565
0.271,-0.0374292,0.155357
0.2691,-0.030047,0.155063
0.2664,-0.0242128,0.154766
0.2641,-0.0279866,0.154467
0.2604,-0.0172752,0.154163
0.2576,-0.0249978,0.153856
0.2534,-0.0142342,0.153543
0.2488,-0.0114328,0.153225
0.2457,-0.0238914,0.152904
0.2411,-0.0122598,0.152577
0.2364,-0.0118024,0.152245
0.2317,-0.0121266,0.151907
0.2273,-0.014851,0.151565
0.2258,-0.038509,0.151223
0.2324,-0.104176,0.150893
0.2418,-0.127596,0.150581
0.2587,-0.189012,0.1503
0.269,-0.137308,0.150038
0.2703,-0.0659398,0.149781
0.2645,-0.0093402,0.149514
0.2524,0.0412642,0.149229
0.2378,0.061672,0.148923
0.2243,0.0532732,0.148597
0.2171,0.002976,0.148263
0.2095,0.00631,0.147921
0.2039,-0.0096492,0.147574
0.2009,-0.0305328,0.147224
0.1971,-0.024165,0.146872
0.1932,-0.0233774,0.146518
0.1905,-0.033039,0.146162
0.1862,-0.0202038,0.145804
0.1814,-0.0161256,0.145442
0.1779,-0.026497,0.145078
0.1727,-0.0127652,0.144711
0.1672,-0.0102,0.144341
0.1616,-0.009214,0.143967
0.1581,-0.0259192,0.143591
0.1532,-0.0145372,0.143214
0.1587,-0.0980784,0.142844
0.1884,-0.293281,0.142508
0.2098,-0.228105,0.142201
0.2362,-0.269625,0.141933
0.2649,-0.289714,0.141711
0.276,-0.149738,0.141509
0.2665,0.0152924,0.141292
0.2511,0.0630556,0.141052
0.2247,0.152228,0.140775
0.1991,0.147015,0.140466
0.1761,0.127324,0.140134
0.1702,-0.009204,0.139797
0.1717,-0.0684972,0.139464
0.1764,-0.0943284,0.139137
0.1802,-0.0872816,0.138817
0.1807,-0.060835,0.138499
0.1782,-0.036586,0.13818
0.1725,-0.0105348,0.137858
0.1676,-0.0165038,0.137532
0.1599,0.0064748,0.137201
0.152,0.0086686,0.136864
0.1447,0.0044242,0.136523
0.1406,-0.0207812,0.136181
0.1354,-0.0115226,0.135836
0.1323,-0.0279604,0.135491
0.1279,-0.0171198,0.135145
0.1234,-0.015862,0.134797
0.1187,-0.0137808,0.134448
0.1142,-0.0148976,0.134099
0.1114,-0.028092,0.133749
0.1073,-0.0172124,0.133399
0.1044,-0.026387,0.133049
0.1001,-0.0146832,0.132698
0.0954,-0.0109504,0.132347
0.0923,-0.0232918,0.131996
0.0955,-0.0735552,0.131649
0.1609,-0.57426,0.131351
0.1472,0.0594172,0.131043
0.2065,-0.527475,0.130795
0.257,-0.45963,0.130615
0.28,-0.240858,0.130469
0.2861,-0.106054,0.130334
0.2671,0.0956404,0.130171
0.2459,0.114285,0.129978
0.2136,0.204747,0.129746
0.1854,0.173458,0.129484
0.1719,0.056658,0.12921
0.1611,0.035755,0.128928
0.1574,-0.020646,0.128644
0.1595,-0.066897,0.128364
0.164,-0.0859918,0.128089
0.1674,-0.0769768,0.127818
0.1678,-0.0525936,0.12755
0.1626,-0.0071436,0.127278
0.1695,-0.103962,0.127014
0.1905,-0.217562,0.126771
0.2369,-0.422965,0.126583
0.2588,-0.228014,0.126424
0.2557,-0.0278162,0.126262
0.2304,0.151135,0.126069
0.1954,0.230639,0.125837
0.1734,0.127936,0.125585
0.1511,0.131691,0.125315
0.1393,0.0485404,0.125038
0.1383,-0.0375534,0.124761
0.1466,-0.112133,0.124492
0.1573,-0.131662,0.124233
0.1629,-0.0909528,0.12398
0.1655,-0.066907,0.12373
0.1608,-0.008096,0.123478
0.1563,-0.0092922,0.123224
0.2079,-0.460606,0.123018
0.245,-0.346478,0.122857
0.3127,-0.594825,0.122793
0.355,-0.393995,0.122802
0.3633,-0.122685,0.122825
0.3475,0.0706744,0.12282
0.3112,0.236351,0.122754
0.2695,0.281614,0.122628
0.2454,0.142066,0.122471
0.2223,0.135317,0.122288
0.2137,0.0198488,0.122096
0.2085,-0.0070034,0.1219
0.2089,-0.0517656,0.121706
0.2106,-0.0622232,0.121514
0.2128,-0.0663246,0.121325
0.2135,-0.0543676,0.121138
0.212,-0.0367088,0.12095
0.2097,-0.0302114,0.120761
0.2052,-0.0124026,0.120568
0.2016,-0.0194394,0.120373
0.1961,-0.0039756,0.120173
0.1904,-0.002099,0.119969
0.1866,-0.0171194,0.119762
0.1817,-0.008082,0.119552
0.177,-0.0094556,0.119339
0.1728,-0.0132568,0.119124
0.1702,-0.025944,0.118907
0.1668,-0.0193914,0.118688
0.1644,-0.0272938,0.118469
0.1609,-0.0183232,0.118248
0.1583,-0.025333,0.118026
0.1543,-0.013822,0.117802
0.1502,-0.012645,0.117577
0.1612,-0.133788,0.11736
0.1869,-0.252494,0.117166
0.2573,-0.613596,0.117046
0.3056,-0.43932,0.11699
0.3512,-0.420253,0.117005
0.3613,-0.137082,0.117037
0.3492,0.0407764,0.117048
0.3147,0.221412,0.117006
0.2872,0.166556,0.116926
0.2518,0.231376,0.116802
0.2335,0.095384,0.116659
0.2173,0.0793208,0.116499
0.2121,-0.008487,0.116334
0.2108,-0.0396986,0.116169
0.2132,-0.0695098,0.116008
0.2389,-0.257353,0.115873
0.2902,-0.464994,0.115801
0.3998,-0.937384,0.115901
0.4858,-0.753575,0.116173
0.5223,-0.360174,0.116528
0.5367,-0.184902,0.116915
0.5125,0.124338,0.117243
0.4825,0.17152,0.117503
0.4339,0.32212,0.117661
0.3898,0.287774,0.117738
0.3678,0.111561,0.117777
0.3502,0.076755,0.117788
0.3453,-0.0250818,0.117791
0.3439,-0.0534994,0.117792
0.3447,-0.071638,0.117795
0.3455,-0.0721844,0.117798
0.345,-0.0622584,0.117801
0.3421,-0.0432758,0.117799
0.3389,-0.0410992,0.117793
0.3326,-0.0162364,0.117777
0.3659,-0.334919,0.117812
0.4297,-0.582409,0.117958
0.5508,-1,0.118361
0.6394,-0.792568,0.118991
0.6745,-0.36718,0.119718
0.6832,-0.157354,0.120468
0.6656,0.0529656,0.121163
0.6213,0.267882,0.121732
0.5683,0.339317,0.122164
0.5209,0.29616,0.122484
0.4904,0.161824,0.122736
0.4795,0.0049376,0.122964
0.4806,-0.0917438,0.123194
0.486,-0.12705,0.123434
0.5287,-0.428317,0.123765
0.584,-0.532711,0.124224
0.6632,-0.728817,0.12489
0.6984,-0.3795,0.125654
0.716,-0.240494,0.126467
0.7076,-0.032978,0.127252
0.6889,0.04944,0.127978
0.6656,0.0864646,0.128636
0.6411,0.0963542,0.129224
0.6057,0.184415,0.129718
0.5838,0.076621,0.130156
0.5586,0.10344,0.130533
0.5457,0.0048872,0.130878
0.5355,-0.0169592,0.1312
0.5266,-0.0276416,0.1315
0.5135,0.0059174,0.131772
0.5004,0.0058932,0.132015
0.4923,-0.0343738,0.132241
0.4849,-0.0401578,0.13245
0.4777,-0.0418632,0.132645
0.4661,-0.00639,0.132817
0.4534,0.0028482,0.132965
0.4449,-0.03049,0.133097
0.4331,-0.0036712,0.133207
0.4345,-0.109588,0.133319
0.4858,-0.511785,0.133525
0.5652,-0.741195,0.133899
0.7316,-1,0.134703
0.8219,-0.843465,0.135785
0.8923,-0.689153,0.137103
0.9396,-0.508179,0.138588
0.9665,-0.347836,0.14017
0.959,-0.0737532,0.141717
0.9194,0.183615,0.14311
0.8603,0.341273,0.14429
0.8187,0.202135,0.145327
0.7645,0.304527,0.146191
0.722,0.212011,0.146928
0.6957,0.0827268,0.147589
0.6854,-0.0457482,0.14822
0.6843,-0.120289,0.148845
0.6835,-0.123652,0.149465
0.6952,-0.225274,0.150115
0.7552,-0.615838,0.150931
0.7996,-0.494517,0.151877
0.8422,-0.483598,0.152956
0.8513,-0.217427,0.154059
0.845,-0.09528,0.155138
0.829,-0.0182214,0.156162
0.8078,0.0231316,0.157114
0.7712,0.14692,0.157953
0.7453,0.0614464,0.158713
0.7113,0.126898,0.159375
0.6911,0.01664,0.159982
0.6736,-0.00482101,0.16054
0.6573,-0.0142182,0.161055
0.6412,-0.015573,0.161529
0.6671,-0.353504,0.162065
0.7394,-0.729168,0.162791
0.8261,-0.849781,0.163769
0.9014,-0.763645,0.164989
0.9598,-0.632818,0.166407
1.0089,-0.562456,0.168002
1.0104,-0.183328,0.169596
0.9867,0.0179056,0.171096
0.932,0.267203,0.172395
0.8679,0.34435,0.173475
0.8272,0.158111,0.174422
0.7929,0.10784,0.175264
0.7494,0.183088,0.175978
0.7239,0.0399594,0.17662
0.7028,0.00548219,0.177204
0.6751,0.059342,0.177716
0.658,-0.024954,0.178185
0.636,0.0149418,0.178599
0.6226,-0.0536538,0.178981
0.6046,-0.0164274,0.179322
0.5928,-0.0659226,0.179635
0.5812,-0.0674144,0.179923
0.5624,-0.00931141,0.18017
0.5485,-0.048224,0.180389
0.5345,-0.047102,0.180579
0.52,-0.042727,0.180741
0.5194,-0.154252,0.180902
0.5527,-0.427544,0.181126
0.6529,-0.968395,0.181566
0.7254,-0.751139,0.182184
0.7829,-0.63472,0.182954
0.8332,-0.5802,0.183867
0.8409,-0.240188,0.1848
0.8292,-0.0847124,0.185695
0.8057,0.0106176,0.186518
0.7762,0.0598714,0.187255
0.7274,0.216499,0.18786
0.6938,0.0963282,0.188379
0.6638,0.0687424,0.188824
0.6229,0.157722,0.189174
0.5974,0.0355616,0.189469
0.5752,0.0100824,0.189717
0.5549,-0.00424041,0.189924
0.5256,0.0692308,0.190075
0.5067,-0.0128696,0.190192
0.482,0.0351278,0.190265
0.4671,-0.0420646,0.190313
0.4536,-0.0520648,0.19034
0.4334,0.00309359,0.190336
0.4214,-0.0613714,0.190314
0.4324,-0.245455,0.190308
0.477,-0.516157,0.190372
0.5013,-0.354763,0.190477
0.5141,-0.263264,0.190604
0.5071,-0.104411,0.190718
0.4798,0.0594862,0.190786
0.4542,0.0473288,0.190812
0.4281,0.0528308,0.190799
0.3899,0.151788,0.190733
0.3652,0.0452934,0.190636
0.3437,0.0210656,0.190513
0.3146,0.0836612,0.190358
0.2874,0.0702018,0.190175
0.2769,-0.0624948,0.189983
0.3071,-0.389312,0.189822
0.3735,-0.682089,0.189737
0.4213,-0.535656,0.189717
0.4555,-0.428608,0.189747
0.4769,-0.32726,0.18981
0.4727,-0.122065,0.189866
0.4447,0.0703088,0.189879
0.4163,0.07574,0.189852
0.3725,0.20217,0.189767
0.3442,0.0807754,0.189648
0.3199,0.0512836,0.189503
0.2877,0.117436,0.189327
0.2679,0.0205292,0.189132
0.2507,0.00180839,0.188924
0.2276,0.0513456,0.188698
0.2131,-0.0156266,0.188462
0.1946,0.0183532,0.188215
0.1834,-0.0384622,0.187962
0.1688,-0.00949901,0.187701
0.1549,-0.0133452,0.187433
0.1458,-0.0502148,0.187162
0.1372,-0.0526688,0.186888
0.1282,-0.0477648,0.186611
0.1133,0.00155279,0.186329
0.1024,-0.0284226,0.186044
0.0865,0.013902,0.185755
0.076,-0.027235,0.185464
0.066,-0.029209,0.185172
0.0513,0.010639,0.184878
0.058,-0.15947,0.184586
0.0686,-0.189846,0.184297
0.11,-0.437114,0.184021
0.1408,-0.352753,0.183759
0.1605,-0.263912,0.183506
0.1686,-0.170539,0.183259
0.1638,-0.0661446,0.18301
0.1514,-0.0036932,0.182755
0.1253,0.10844,0.18249
0.105,0.0644972,0.182218
0.0862,0.0550676,0.181942
0.0603,0.114962,0.18166
0.0445,0.0368804,0.181377
0.0313,0.0186986,0.181093
0.0145,0.050283,0.180808
0.0046,-0.0025672,0.180525
-0.0036,-0.0140142,0.180242
-0.0143,0.0082038,0.17996
-0.0238,0.000712196,0.17968
-0.0293,-0.0294554,0.179401
-0.0339,-0.0349098,0.179123
-0.0405,-0.0170932,0.178847
-0.0697,0.166656,0.178577
0.0401,-0.949598,0.178302
0.0302,0.0097088,0.178028
0.0698,-0.387166,0.17776
0.1272,-0.531481,0.177511
0.1574,-0.31452,0.177275
0.1736,-0.202515,0.177049
0.177,-0.099514,0.176825
0.1619,0.0500142,0.176594
0.1447,0.0684538,0.176356
0.1176,0.149814,0.176107
0.1004,0.0723116,0.175854
0.0807,0.0942406,0.175596
0.0708,0.0174998,0.175336
0.0609,0.0193238,0.175075
0.0564,-0.0221982,0.174814
0.0519,-0.0204106,0.174554
0.0496,-0.036313,0.174293
0.0467,-0.029803,0.174033
0.0435,-0.0257186,0.173774
0.0412,-0.0313336,0.173514
0.0376,-0.019374,0.173256
0.035,-0.0259264,0.172997
0.031,-0.0132608,0.172739
0.0283,-0.0223366,0.172482
0.0242,-0.0097852,0.172225
0.0201,-0.00847,0.171969
0.0174,-0.01846,0.171713
0.0139,-0.0108616,0.171458
0.0117,-0.0201616,0.171203
0.0087,-0.012665,0.170949
0.0067,-0.0196442,0.170696
0.0665,-0.51626,0.17045
0.0979,-0.289959,0.170212
0.0616,0.254176,0.169967
0.07,-0.10312,0.169724
0.0857,-0.161522,0.169485
0.1007,-0.155871,0.169251
0.1145,-0.146162,0.169022
0.1173,-0.057522,0.168795
0.1122,0.0066682,0.168566
0.1044,0.0293578,0.168336
0.0906,0.0787228,0.168103
0.0767,0.0808442,0.167867
0.0691,0.0314164,0.16763
0.0637,0.0146464,0.167392
0.0581,0.0170394,0.167154
0.0556,-0.007172,0.166917
0.0537,-0.0114306,0.16668
0.0534,-0.0237082,0.166444
0.0536,-0.0270784,0.166208
0.0539,-0.0271586,0.165973
0.0543,-0.0271762,0.165739
0.0547,-0.0263518,0.165505
0.0548,-0.023121,0.165272
0.0548,-0.0215412,0.16504
0.0546,-0.0192078,0.164809
0.0544,-0.0185616,0.164578
0.0542,-0.0179716,0.164348
0.0538,-0.0158194,0.164118
0.0535,-0.016136,0.163889
0.0532,-0.0156916,0.16366
0.0529,-0.015281,0.163433
0.0527,-0.0157212,0.163205
0.0526,-0.0161952,0.162979
0.0525,-0.015906,0.162753
0.0525,-0.0164442,0.162527
0.0527,-0.017822,0.162303
0.0529,-0.017628,0.162079
0.0531,-0.0174526,0.161855
0.0533,-0.0172948,0.161633
0.0536,-0.0179606,0.161411
0.0539,-0.0178568,0.161189
0.0541,-0.0169702,0.160968
0.0545,-0.0185262,0.160748
0.0548,-0.0176988,0.160529
0.0552,-0.0184972,0.16031
0.0554,-0.0169154,0.160092
0.0557,-0.0177258,0.159875
0.0559,-0.0169104,0.159658
0.0999,-0.36949,0.159451
0.5367,-1,0.159629
0.5835,-0.417708,0.159878
0.4052,1,0.159884
0.3195,0.654707,0.159804
0.2661,0.398748,0.159682
0.2508,0.094462,0.15955
0.2738,-0.213426,0.159434
0.3258,-0.448505,0.159361
0.3584,-0.295531,0.159319
0.3865,-0.26162,0.159305
0.3915,-0.0777904,0.159297
0.3823,0.035534,0.159279
0.3608,0.134297,0.15924
0.3445,0.0928154,0.159185
0.3246,0.121933,0.159112
0.3147,0.0417506,0.159031
0.3057,0.0343306,0.158942
0.3018,-0.0069458,0.158851
0.3012,-0.0339992,0.158759
0.3019,-0.0451774,0.158668
0.3025,-0.0449322,0.158578
0.3028,-0.0430924,0.158489
0.3024,-0.0379376,0.158399
0.3006,-0.0269944,0.158308
0.2977,-0.01833,0.158215
0.2952,-0.0216482,0.15812
0.2926,-0.0209494,0.158023
0.2884,-0.0081924,0.157924
0.2854,-0.0179238,0.157822
0.281,-0.0068306,0.157718
0.2781,-0.019041,0.157611
0.2742,-0.011233,0.157502
0.2716,-0.0219046,0.157392
0.268,-0.0141388,0.157279
0.2656,-0.0240372,0.157165
0.2622,-0.0162878,0.157048
0.2598,-0.0245882,0.15693
0.2562,-0.0152272,0.156811
0.2524,-0.013855,0.156689
0.2498,-0.0237422,0.156565
0.246,-0.014369,0.15644
0.2434,-0.0242558,0.156313
0.2396,-0.014883,0.156184
0.2355,-0.0126924,0.156053
0.2328,-0.0241746,0.15592
0.2288,-0.013992,0.155786
0.2246,-0.0125964,0.155649
0.2218,-0.0240722,0.155511
0.2191,-0.025152,0.155372
0.2149,-0.0133544,0.155231
0.2101,-0.0087212,0.155088
0.2069,-0.021642,0.154943
0.2024,-0.011226,0.154796
0.1994,-0.0233516,0.154648
0.1951,-0.0129868,0.154499
0.1923,-0.02506,0.154348
0.1881,-0.0138248,0.154196
0.1852,-0.0242212,0.154043
0.181,-0.0137386,0.153888
0.1781,-0.0241254,0.153732
0.1738,-0.0128492,0.153574
0.1709,-0.0240648,0.153416
0.1666,-0.0128296,0.153257
0.1622,-0.0119958,0.153095
0.1592,-0.0232368,0.152934
0.155,-0.0136206,0.15277
0.1522,-0.0248738,0.152607
0.148,-0.0136524,0.152441
0.1452,-0.024896,0.152276
0.1424,-0.0249336,0.15211
0.1379,-0.0112766,0.151942
0.1346,-0.0208722,0.151774
0.1314,-0.0216656,0.151605
0.1264,-0.0071588,0.151435
0.1212,-0.0054316,0.151264
0.1178,-0.019788,0.151092
0.1132,-0.0100756,0.15092
0.1103,-0.0236428,0.150747
0.1076,-0.0252154,0.150573
0.1033,-0.0123,0.150399
0.0987,-0.009761,0.150225
0.0942,-0.0104186,0.150049
0.0913,-0.0231508,0.149874
0.0887,-0.025493,0.149698
0.0847,-0.0141574,0.149522
0.0803,-0.010793,0.149345
0.0758,-0.0098142,0.149168
0.073,-0.0233144,0.148991
0.0704,-0.024819,0.148814
0.0664,-0.0134452,0.148636
0.0635,-0.02212,0.148459
0.0592,-0.0107156,0.148281
0.0548,-0.009697,0.148104
0.0519,-0.0215468,0.147926
0.048,-0.0133382,0.147748
0.044,-0.0123158,0.14757
0.0415,-0.024163,0.147393
0.0379,-0.0151474,0.147215
0.0343,-0.0149242,0.147038
0.0307,-0.0146058,0.14686
0.0283,-0.023069,0.146683
0.026,-0.022639,0.146506
0.0225,-0.0120986,0.14633
0.02,-0.0193746,0.146154
0.0152,-0.000232802,0.145978
0.0129,-0.019642,0.145802
0.0109,-0.0214162,0.145627
0.0081,-0.0142408,0.145452
0.0062,-0.0206414,0.145277
0.0035,-0.0133404,0.145103
0.0007,-0.0116188,0.144929
-0.001,-0.0195672,0.144756
-0.0034,-0.0131188,0.144583
-0.0056,-0.0139086,0.14441
-0.007,-0.0195754,0.144238
-0.0088,-0.0156384,0.144067
-0.01,-0.019747,0.143895
-0.0116,-0.0158402,0.143725
-0.0132,-0.0151314,0.143554
-0.0142,-0.0192492,0.143385
-0.0156,-0.015343,0.143215
-0.017,-0.0146334,0.143046
-0.0268,0.053715,0.142878
-0.0666,0.296439,0.142715
0.1782,-1,0.142584
0.2848,-0.892071,0.142512
0.4916,-1,0.142628
