cte,steering_angle,error
0.0251,-0.0189528,0.242648
0.036,-0.0178918,0.241336
0.0469,-0.0178774,0.240043
0.0541,0.000770002,0.238768
0.0649,-0.0173236,0.237514
0.0761,-0.0195002,0.236282
0.0876,-0.0212416,0.235072
0.099,-0.0210408,0.233886
0.1101,-0.0198902,0.232725
0.1211,-0.0198002,0.23159
0.132,-0.0197706,0.23048
0.1392,-0.0015992,0.229392
0.1499,-0.019667,0.228331
0.1612,-0.023333,0.227298
0.1727,-0.0250782,0.226296
0.1839,-0.0243764,0.225324
0.1913,-0.006044,0.224375
0.202,-0.0234276,0.223457
0.213,-0.0258928,0.222571
0.2241,-0.0274314,0.221718
0.2348,-0.0265182,0.220898
0.245,-0.0251454,0.220109
0.255,-0.0253266,0.219352
0.2717,-0.0604048,0.218646
0.2878,-0.059027,0.21799
0.3188,-0.136,0.21743
0.3551,-0.165354,0.216993
0.3866,-0.144072,0.216672
0.4031,-0.0711006,0.216415
0.4217,-0.0838092,0.216233
0.4397,-0.0830636,0.216126
0.4462,-0.0272946,0.216046
0.4525,-0.028065,0.215994
0.4566,-0.0187568,0.215959
0.4595,-0.0144278,0.215937
0.461,-0.0090656,0.215921
0.4628,-0.0122548,0.215913
0.4645,-0.0134732,0.215912
0.4662,-0.0152142,0.215919
0.4677,-0.0159752,0.215931
0.4687,-0.0152406,0.215948
0.4701,-0.0190516,0.215971
0.4714,-0.0203718,0.215999
0.4726,-0.0216902,0.216031
0.4736,-0.022496,0.216067
0.4744,-0.0232808,0.216107
0.4748,-0.0230298,0.216148
0.475,-0.0237558,0.216189
0.4748,-0.0234528,0.216229
0.4743,-0.0236288,0.216267
0.4734,-0.0232804,0.2163
0.4721,-0.0229086,0.216328
0.471,-0.0255438,0.216352
0.469,-0.0226296,0.216367
0.4665,-0.0216852,0.216372
0.4636,-0.0212152,0.216366
0.4638,-0.0384006,0.216361
0.4708,-0.0744402,0.216383
0.4927,-0.151768,0.216492
0.5088,-0.125338,0.216668
0.5281,-0.144106,0.216924
0.5401,-0.110031,0.21723
0.5439,-0.0710512,0.217551
0.5441,-0.0548892,0.21787
0.5394,-0.0319692,0.218166
0.5236,0.0225402,0.218392
0.515,-0.0147884,0.21858
0.5029,0.001588,0.218717
0.4949,-0.0202178,0.218822
0.483,-0.0017972,0.218879
0.4708,-0.0013318,0.21889
0.4586,-0.0023332,0.218856
0.447,-0.0063312,0.218781
0.4397,-0.0290186,0.218682
0.4292,-0.0140132,0.218548
0.4184,-0.0134588,0.218379
0.4076,-0.014374,0.218178
0.4004,-0.0334368,0.217955
0.3899,-0.0178036,0.217702
0.3788,-0.0156034,0.217419
0.3712,-0.0340472,0.217116
0.3598,-0.0157612,0.216784
0.3478,-0.0134096,0.216423
0.3355,-0.0125006,0.216032
0.3273,-0.033761,0.215624
0.3153,-0.0152872,0.215191
0.2981,0.0105014,0.214721
0.2892,-0.031586,0.214236
0.2769,-0.0149488,0.213728
0.2687,-0.035973,0.213208
0.2565,-0.0161948,0.212668
0.251,-0.0501934,0.212122
0.2647,-0.147618,0.211605
0.2944,-0.22985,0.211152
0.32,-0.211385,0.21076
0.3476,-0.22355,0.210436
0.3614,-0.15602,0.21015
0.3611,-0.0862536,0.209865
0.3539,-0.0520904,0.209564
0.3368,-0.002381,0.209223
0.3141,0.026176,0.208833
0.2975,-0.004017,0.208409
0.2727,0.0377714,0.207939
0.2475,0.0406446,0.207426
0.2311,-0.0028678,0.206889
0.2086,0.0284922,0.206322
0.1872,0.023863,0.205729
0.1676,0.0157058,0.205117
0.1559,-0.0233008,0.204495
0.1402,-0.002554,0.203862
0.1252,-0.0052904,0.20322
0.1157,-0.0322684,0.202574
0.1023,-0.0120032,0.201923
0.0889,-0.0111886,0.201268
0.0758,-0.0118398,0.200609
0.0674,-0.0346868,0.199951
0.0553,-0.0153098,0.199293
0.0427,-0.0118612,0.198635
0.0343,-0.0320838,0.197979
0.0254,-0.0287414,0.197325
0.0251,-0.071307,0.196676
0.03,-0.097122,0.196032
0.04,-0.122692,0.195394
0.0454,-0.0995094,0.194763
0.0443,-0.0664674,0.194135
0.0399,-0.0491896,0.19351
0.0294,-0.0175132,0.192886
0.0202,-0.0228204,0.192265
0.005,0.0087358,0.191647
-0.0119,0.018948,0.191033
-0.0289,0.0212352,0.190426
-0.0397,-0.008253,0.189824
-0.0545,0.013501,0.189231
-0.0684,0.010746,0.188647
-0.077,-0.014251,0.188071
-0.0885,0.001923,0.187504
-0.0956,-0.0186052,0.186945
-0.1053,-0.0039806,0.186395
-0.1142,-0.0063748,0.185855
-0.1223,-0.0087898,0.185324
-0.1272,-0.023353,0.184801
-0.1337,-0.0138204,0.184285
-0.1399,-0.0137878,0.183779
-0.1438,-0.02386,0.183278
-0.145,-0.0360628,0.182782
-0.1494,-0.0185952,0.182293
-0.0835,-0.372274,0.18176
-0.0284,-0.320022,0.181212
0.001,-0.192044,0.180664
0.0264,-0.172418,0.180122
0.0352,-0.088982,0.179585
0.0303,-0.0193534,0.17905
0.0212,0.0030012,0.178517
0.0035,0.0478172,0.177986
-0.024,0.0991732,0.177459
-0.0445,0.0662144,0.17694
-0.0603,0.0445526,0.176429
-0.071,0.0206712,0.175925
-0.0758,-0.0074518,0.175426
-0.0806,-0.006033,0.174932
-0.0834,-0.01467,0.174442
-0.0844,-0.022371,0.173956
-0.0851,-0.022578,0.173472
-0.0851,-0.0248196,0.172992
-0.085,-0.0240758,0.172514
-0.0846,-0.0243794,0.172039
-0.0842,-0.023201,0.171566
-0.084,-0.0210372,0.171096
-0.0839,-0.0193846,0.170629
-0.0839,-0.0177508,0.170164
-0.084,-0.0161362,0.169702
-0.0841,-0.0150458,0.169243
-0.0841,-0.0144836,0.168786
-0.0841,-0.013436,0.168332
-0.0838,-0.013925,0.16788
-0.0836,-0.012431,0.16743
-0.0829,-0.013985,0.166983
-0.0819,-0.0145704,0.166538
-0.0807,-0.0146892,0.166095
0.1158,-1,0.165673
-0.0152,0.644335,0.165217
0.0572,-0.37568,0.164772
0.1048,-0.253574,0.164351
0.1626,-0.307118,0.163974
0.1893,-0.152677,0.163625
0.2111,-0.129059,0.163301
0.2161,-0.045145,0.162985
0.2082,0.019912,0.162662
0.1979,0.032585,0.162329
0.1801,0.0711522,0.16198
0.1678,0.0444446,0.161621
0.151,0.0679846,0.16125
0.1366,0.0569608,0.16087
0.1289,0.0241768,0.160486
0.1209,0.026475,0.160099
0.1161,0.011178,0.159711
0.1145,-0.0042482,0.159325
0.1151,-0.0147862,0.15894
0.1166,-0.0188866,0.158559
0.1277,-0.0670234,0.158186
0.1673,-0.21121,0.157846
0.2023,-0.189769,0.157542
0.2458,-0.234391,0.15729
0.2766,-0.172489,0.15708
0.2925,-0.0989066,0.156895
0.295,-0.0322044,0.156715
0.2906,0.0023088,0.15653
0.2841,0.0129008,0.156335
0.2722,0.0402632,0.156125
0.2634,0.0249568,0.155904
0.2512,0.0423148,0.155667
0.2401,0.037121,0.155419
0.2339,0.0126678,0.155164
0.227,0.0162366,0.154902
0.2224,0.0046734,0.154636
0.2206,-0.009543,0.15437
0.2195,-0.0133164,0.154104
0.2196,-0.0196752,0.153839
0.2602,-0.224657,0.153625
0.3115,-0.281294,0.153484
0.3696,-0.318888,0.153442
0.4507,-0.438785,0.153565
0.51,-0.33369,0.153828
0.5334,-0.156336,0.15415
0.5454,-0.100938,0.154502
0.5374,-0.0015328,0.154831
0.5243,0.0236324,0.155125
0.499,0.0849398,0.155354
0.4702,0.102949,0.155514
0.4514,0.0529628,0.155631
0.4269,0.0817762,0.155695
0.4125,0.0310918,0.15573
0.3949,0.047073,0.155731
0.3812,0.0273588,0.155705
0.3715,0.0069468,0.155663
0.3674,-0.02176,0.155614
0.3637,-0.0244936,0.155558
0.3622,-0.0363536,0.1555
0.3606,-0.0367232,0.155439
0.3592,-0.0386162,0.155377
0.358,-0.0405266,0.155312
0.3556,-0.0353852,0.155244
0.3521,-0.0306942,0.155171
0.3492,-0.0345352,0.155093
0.344,-0.0237532,0.155007
0.3376,-0.0184072,0.154911
0.3328,-0.0269998,0.154808
0.3278,-0.0264622,0.154698
0.3196,-0.0106894,0.154576
0.3105,-0.0063026,0.154441
0.3011,-0.0048644,0.154294
0.3005,-0.0493748,0.154146
0.3347,-0.225712,0.15405
0.3891,-0.330203,0.154044
0.4401,-0.316681,0.154134
0.4985,-0.357687,0.15435
0.5331,-0.241604,0.154645
0.5414,-0.111744,0.15496
0.5348,-0.038135,0.155257
0.5121,0.0423146,0.155499
0.4912,0.0332104,0.155693
0.4574,0.0983168,0.155814
0.434,0.0464486,0.155887
0.4014,0.0931056,0.155898
0.3715,0.0801876,0.155858
0.354,0.0181854,0.15579
0.3583,-0.0919146,0.155729
0.3774,-0.167792,0.1557
0.5047,-0.716335,0.155919
0.567,-0.395751,0.156286
0.6376,-0.442225,0.156838
0.6668,-0.238186,0.157472
0.6825,-0.173005,0.158149
0.6775,-0.0707778,0.158809
0.6538,0.022432,0.159397
0.616,0.0934228,0.159878
0.5869,0.0500382,0.16028
0.5578,0.0502138,0.160608
0.5142,0.123704,0.160833
0.4853,0.05091,0.160994
0.4468,0.099911,0.161078
0.4238,0.0228278,0.161118
0.3946,0.0547082,0.161106
0.3701,0.0320182,0.161054
0.3565,-0.0221362,0.160982
0.345,-0.032329,0.160892
0.3709,-0.220934,0.160842
0.48,-0.642932,0.16099
0.5656,-0.530448,0.161328
0.6706,-0.633679,0.161939
0.7201,-0.359758,0.162693
0.757,-0.299815,0.163558
0.7604,-0.133733,0.164431
0.741,-0.019987,0.165239
0.7157,0.0095884,0.165967
0.6685,0.120344,0.166555
0.6329,0.0630868,0.167043
0.5805,0.148776,0.167397
0.5295,0.1435,0.167632
0.4851,0.112005,0.167772
0.4895,-0.132859,0.167921
0.5471,-0.402429,0.168193
0.6172,-0.469176,0.168631
0.6539,-0.304766,0.169164
0.6772,-0.2397,0.169758
0.6916,-0.196714,0.170391
0.6896,-0.115412,0.171015
0.6715,-0.0347814,0.171586
0.6389,0.0386152,0.172068
0.612,0.010763,0.172479
0.5695,0.0902514,0.172787
0.525,0.101907,0.172996
0.4962,0.024322,0.173143
0.4574,0.0758012,0.173216
0.4335,0.002074,0.173246
0.4016,0.043307,0.173222
0.3822,-0.0185484,0.173167
0.3645,-0.0264532,0.173087
0.3392,0.0126538,0.172971
0.3227,-0.0305436,0.172834
0.2997,0.0032462,0.172669
0.285,-0.0371874,0.172487
0.2906,-0.138529,0.172313
0.461,-0.970904,0.172392
0.5857,-0.748719,0.172729
0.7007,-0.706296,0.173356
0.8004,-0.635333,0.174274
0.9135,-0.708817,0.175568
0.9617,-0.38771,0.177034
0.9882,-0.281609,0.178596
0.9807,-0.112341,0.180123
0.959,-0.0413494,0.181561
0.9092,0.100612,0.182814
0.8452,0.173884,0.183844
0.7767,0.198999,0.184655
0.7127,0.179008,0.18528
0.6583,0.133139,0.185758
0.6282,0.0126118,0.186159
0.6062,-0.0272794,0.186507
0.6288,-0.251949,0.186907
0.6862,-0.429475,0.18745
0.7194,-0.310863,0.18808
0.7419,-0.259267,0.18877
0.7565,-0.221312,0.1895
0.7548,-0.140548,0.190221
0.7374,-0.061978,0.190891
0.7174,-0.0487472,0.191503
0.6931,-0.0267628,0.192048
0.6506,0.0657002,0.192483
0.619,0.0121632,0.192842
0.5873,0.0136758,0.193127
0.5553,0.0162662,0.193343
0.5585,-0.160341,0.193564
0.6216,-0.463461,0.193924
0.7437,-0.765174,0.194593
0.8133,-0.506783,0.195461
0.8661,-0.426089,0.19649
0.9192,-0.431,0.197691
0.9206,-0.173341,0.198892
0.8921,-0.0231764,0.199993
0.858,0.00579499,0.200981
0.7969,0.143171,0.201779
0.7519,0.0642852,0.202446
0.6862,0.170501,0.202937
0.6435,0.0570916,0.203323
0.5855,0.136029,0.203578
0.5499,0.0254254,0.203758
0.5175,0.0107652,0.203874
0.4723,0.07709,0.203909
0.4435,-0.00322301,0.203896
0.4173,-0.0144724,0.203842
0.3804,0.0414454,0.203735
0.3568,-0.0232232,0.203598
0.3349,-0.029943,0.203433
0.3139,-0.0327132,0.203245
0.2861,0.00333659,0.203027
0.2982,-0.196191,0.202823
0.3511,-0.402423,0.202681
0.4355,-0.563985,0.202658
0.5468,-0.704173,0.202829
0.6233,-0.534351,0.203159
0.649,-0.282087,0.203546
0.6509,-0.163694,0.203935
0.6199,0.00185619,0.204254
0.5663,0.117117,0.204459
0.5236,0.0643944,0.204582
0.4805,0.0683302,0.204628
0.4153,0.18222,0.204572
0.3503,0.1849,0.204429
0.3105,0.0616104,0.20424
0.2602,0.117545,0.204001
0.231,0.0145572,0.203739
0.2054,-0.00105281,0.203458
0.1706,0.047828,0.203155
0.149,-0.0159586,0.202842
0.1295,-0.0244056,0.20252
0.127,-0.108269,0.202198
0.1363,-0.166845,0.201881
0.1646,-0.262531,0.20158
0.1999,-0.298725,0.201303
0.2155,-0.200457,0.201037
0.2223,-0.156148,0.200777
0.217,-0.0945822,0.200515
0.2058,-0.063626,0.200245
0.1805,0.00913239,0.199959
0.1591,-0.00823261,0.199662
0.1243,0.061638,0.199349
0.0996,0.0135168,0.199028
0.0638,0.071957,0.198699
0.0435,-0.003391,0.198366
0.0837,-0.306929,0.198043
0.1305,-0.34148,0.197739
0.1987,-0.451295,0.197473
0.2312,-0.273968,0.197231
0.25,-0.206041,0.197005
0.2581,-0.152659,0.196787
0.2464,-0.0528024,0.19656
0.2291,-0.0236666,0.19632
0.2072,0.000692395,0.196065
0.1686,0.0864306,0.195786
0.1401,0.0376748,0.195494
0.1121,0.0369206,0.195191
0.0706,0.106936,0.194877
0.0433,0.038136,0.194558
0.0069,0.0866136,0.194238
-0.0252,0.0681704,0.19392
-0.0516,0.0426944,0.193606
-0.0656,-0.0166474,0.193295
-0.0771,-0.0264948,0.192989
-0.0924,-0.0045686,0.192687
-0.1019,-0.0309284,0.19239
-0.1105,-0.0328594,0.192096
-0.1228,-0.0116804,0.191808
-0.1349,-0.0101152,0.191527
-0.1463,-0.0111992,0.191251
-0.1534,-0.030612,0.19098
-0.1581,-0.0407442,0.190711
-0.1259,-0.225346,0.190429
-0.0582,-0.404902,0.190128
-0.0161,-0.277717,0.189823
0.0151,-0.223435,0.189519
0.0438,-0.211019,0.189218
0.0524,-0.10957,0.18892
0.0507,-0.0565734,0.188622
0.0415,-0.0171868,0.188324
0.0203,0.0453074,0.188025
0.0026,0.030122,0.187726
-0.0249,0.081933,0.187429
-0.0434,0.039246,0.187135
-0.0606,0.0349652,0.186844
-0.0845,0.0710038,0.18656
-0.0993,0.027553,0.186282
-0.1176,0.0473202,0.18601
-0.1276,0.0078186,0.185743
-0.1356,-2.28021e-05,0.185481
-0.1451,0.009869,0.185223
-0.1461,-0.0305566,0.184966
-0.133,-0.0996072,0.184705
-0.0626,-0.387661,0.184423
-0.0193,-0.252503,0.184136
0.0153,-0.209048,0.18385
0.0512,-0.215851,0.183569
0.0706,-0.132959,0.183292
0.0734,-0.048873,0.183017
0.0736,-0.0347432,0.182742
0.0686,-0.0074594,0.182467
0.056,0.0321584,0.182191
0.0452,0.024643,0.181914
0.0339,0.0285848,0.181636
0.0168,0.0592932,0.181358
0.0056,0.0311766,0.18108
-0.0087,0.0481698,0.180804
-0.0201,0.0349936,0.180528
-0.0258,0.0075,0.180254
-0.0299,0.000392599,0.179981
-0.0337,-0.000277801,0.179709
-0.035,-0.0120464,0.179438
-0.0353,-0.0162586,0.179168
-0.0339,-0.0238898,0.178899
-0.0324,-0.0233064,0.17863
-0.0306,-0.0235886,0.178362
-0.0276,-0.0283854,0.178095
-0.0243,-0.0287,0.177828
-0.0211,-0.027078,0.177562
-0.0193,-0.0189968,0.177296
-0.0168,-0.021541,0.177031
-0.03,0.05864,0.176768
0.1246,-0.787509,0.176527
0.0639,0.292599,0.17627
0.092,-0.152369,0.17602
0.1563,-0.336376,0.175795
0.2011,-0.241056,0.175594
0.2376,-0.201446,0.175418
0.2776,-0.22116,0.175272
0.2954,-0.111342,0.175142
0.3059,-0.0757202,0.175022
0.3114,-0.051364,0.174907
0.3098,-0.016131,0.174791
0.3049,0.000333399,0.174671
0.2979,0.0109874,0.174545
0.2847,0.042509,0.174408
0.275,0.0253886,0.174264
0.261,0.0475006,0.174109
0.2524,0.0208374,0.173948
0.2449,0.0155836,0.173782
0.2384,0.01075,0.173612
0.2301,0.0199534,0.173437
0.2256,0.000926399,0.173259
0.221,0.001342,0.173079
0.2192,-0.0129194,0.172898
0.2183,-0.0176436,0.172718
0.2179,-0.0202984,0.172537
0.2182,-0.0238524,0.172357
0.2187,-0.0248524,0.172178
0.2198,-0.027847,0.172001
0.2205,-0.0258068,0.171824
0.2212,-0.0257914,0.171648
0.222,-0.0263172,0.171473
0.2225,-0.0248728,0.171299
0.2225,-0.0224806,0.171126
0.2224,-0.0221402,0.170953
0.2221,-0.0213452,0.17078
0.2215,-0.020117,0.170607
0.2209,-0.0204422,0.170435
0.2196,-0.0173026,0.170262
0.2185,-0.018735,0.170089
0.2174,-0.019218,0.169916
0.2148,-0.0121488,0.169741
0.2141,-0.0221962,0.169567
0.2122,-0.0167104,0.169392
0.2108,-0.0197658,0.169217
0.2094,-0.0203356,0.169041
0.2096,-0.0290104,0.168866
0.4244,-1,0.168882
0.7692,-1,0.169472
0.5763,0.913746,0.169698
0.4581,0.544923,0.169754
0.4206,0.142205,0.169764
0.4177,-0.0316016,0.169771
0.4383,-0.15104,0.169802
0.4836,-0.277742,0.16989
0.5127,-0.199135,0.170019
0.5343,-0.163679,0.170178
0.5487,-0.129395,0.170358
0.5591,-0.11095,0.170554
0.5594,-0.0615434,0.170749
0.5549,-0.038423,0.170937
0.5415,0.0056142,0.171105
0.5291,8.91979e-05,0.171254
0.5154,0.0061222,0.171383
0.493,0.0495872,0.171481
0.4772,0.0162242,0.171557
0.4549,0.0486942,0.171605
0.4409,0.0067572,0.171636
0.4282,-0.000235402,0.171652
0.4105,0.0245384,0.171648
0.394,0.0182832,0.171626
0.3842,-0.0157612,0.171593
0.3718,-0.00301,0.171548
0.361,-0.0112306,0.171493
0.3545,-0.033084,0.171431
0.3457,-0.021733,0.171361
0.34,-0.0374868,0.171286
0.3317,-0.0245884,0.171204
0.3228,-0.0216418,0.171115
0.3166,-0.0353278,0.17102
0.3072,-0.0193602,0.170918
0.3005,-0.0330358,0.17081
0.2902,-0.0150334,0.170695
0.283,-0.0307058,0.170574
0.2756,-0.0298758,0.170449
0.2638,-0.0078308,0.170315
0.2554,-0.0249618,0.170176
0.2428,-0.003869,0.170028
0.2343,-0.0244724,0.169876
0.2218,-0.0043584,0.169717
0.2135,-0.0254404,0.169554
0.2053,-0.0260116,0.169386
0.1928,-0.00434,0.169212
0.1798,-0.0016144,0.169033
0.1713,-0.0240932,0.16885
0.1591,-0.0053566,0.168662
0.1471,-0.0060994,0.168469
0.1393,-0.0270302,0.168275
0.1319,-0.0289626,0.168078
0.1205,-0.0086672,0.167878
0.1086,-0.0058494,0.167675
0.1006,-0.0249014,0.167471
0.093,-0.0265796,0.167265
0.0814,-0.0059784,0.167057
0.0734,-0.0234126,0.166847
0.0617,-0.0040488,0.166637
0.0539,-0.0227914,0.166426
0.0428,-0.0052668,0.166213
0.0319,-0.0051948,0.166001
0.0248,-0.0232776,0.165788
0.0148,-0.0076844,0.165576
0.0083,-0.0242564,0.165363
-0.0009,-0.0096848,0.165152
-0.0069,-0.0247752,0.164941
-0.0156,-0.0102396,0.16473
-0.0242,-0.0097112,0.164521
-0.0298,-0.0238496,0.164312
-0.0378,-0.0108692,0.164105
-0.043,-0.0240334,0.163899
-0.0505,-0.0115806,0.163694
-0.0555,-0.0232594,0.163491
-0.0628,-0.0108176,0.163289
-0.07,-0.0103756,0.163089
-0.0747,-0.0220528,0.16289
-0.0792,-0.0222328,0.162692
-0.0859,-0.0102902,0.162497
-0.0928,-0.0083232,0.162303
-0.0974,-0.018961,0.162111
-0.1037,-0.009499,0.161921
-0.1078,-0.0196374,0.161733
-0.1135,-0.010683,0.161546
-0.119,-0.010726,0.161362
-0.1225,-0.019861,0.16118
-0.1273,-0.0124214,0.160999
-0.1304,-0.0200608,0.160819
-0.1347,-0.0131322,0.160642
-0.1374,-0.0202794,0.160466
-0.1413,-0.01336,0.160292
-0.1438,-0.0195082,0.160119
-0.1473,-0.0136016,0.159947
-0.1506,-0.0137006,0.159778
-0.1527,-0.0188606,0.159609
-0.1556,-0.0139762,0.159442
-0.1584,-0.013595,0.159277
-0.1602,-0.017763,0.159112
-0.1625,-0.0144042,0.158949
-0.1647,-0.0140456,0.158788
-0.166,-0.0172998,0.158627
-0.1677,-0.013341,0.158467
-0.1693,-0.0122698,0.158308
-0.1706,-0.0124474,0.158151
-0.1712,-0.0147338,0.157993
-0.1718,-0.0135248,0.157837
-0.1719,-0.0147994,0.157681
-0.1719,-0.0139884,0.157525
-0.1716,-0.0141348,0.15737
-0.1709,-0.0147594,0.157214
-0.1699,-0.0148722,0.157059
-0.169,-0.012961,0.156904
-0.1673,-0.0155926,0.156748
-0.166,-0.0122158,0.156592
-0.1637,-0.0159204,0.156436
-0.161,-0.0166752,0.156279
-0.159,-0.0119264,0.156121
-0.1558,-0.0167888,0.155963
-0.1534,-0.0116476,0.155804
-0.1497,-0.0171234,0.155644
-0.1462,-0.0151242,0.155484
-0.1536,0.0409094,0.155326
-0.2193,0.336954,0.155198
-0.3092,0.463855,0.155127
-0.5028,0.993809,0.155244
0.7623,-1,0.15575
0.3016,1,0.155673
0.1528,0.736771,0.155516
0.3071,-0.786367,0.155443
