cte,steering_angle,error
0.6087,-0.047935,1.26979
0.6137,-0.055685,1.26879
0.6239,-0.082195,1.2678
0.6523,-0.174615,1.26686
0.7292,-0.42096,1.26603
0.8124,-0.45662,1.26536
0.8552,-0.25676,1.26476
0.8903,-0.220015,1.26423
0.8969,-0.077845,1.26372
0.8797,0.042015,1.26317
0.8455,0.128725,1.26256
0.8182,0.09559,1.26191
0.7789,0.157555,1.26118
0.7546,0.08377,1.26041
0.7247,0.113265,1.2596
0.7021,0.077895,1.25875
0.6914,0.01893,1.25789
0.6821,0.012395,1.25701
0.6786,-0.01643,1.25613
0.679,-0.03595,1.25526
0.6819,-0.048595,1.25439
0.6849,-0.049245,1.25353
0.6893,-0.056465,1.25267
0.6919,-0.047595,1.25182
0.6995,-0.072975,1.25099
0.7561,-0.320805,1.25024
0.8317,-0.419585,1.24963
0.9295,-0.535475,1.24921
0.998,-0.3924,1.24894
1.0219,-0.170595,1.24871
1.0268,-0.07584,1.2485
1.0046,0.06077,1.24824
0.9796,0.07602,1.24793
0.9364,0.16918,1.24753
0.9062,0.10569,1.24706
0.9211,-0.120555,1.24663
1.0639,-0.767195,1.24651
1.1677,-0.577385,1.24664
1.3022,-0.73761,1.24712
1.3712,-0.41356,1.2478
1.4352,-0.39176,1.24868
1.4536,-0.16468,1.24961
1.4495,-0.051975,1.25052
1.4169,0.092155,1.25133
1.3668,0.18216,1.25199
1.3293,0.121035,1.25254
1.2766,0.19967,1.25295
1.2443,0.099285,1.25326
1.2042,0.14029,1.25347
1.1879,0.022105,1.25364
1.2715,-0.481575,1.25403
1.4708,-1,1.255
1.5981,-0.716405,1.25638
1.767,-0.93285,1.25836
1.8602,-0.55901,1.26069
1.9622,-0.60811,1.26343
2.0167,-0.373335,1.2664
2.0251,-0.143255,1.2694
2.0038,0.00631,1.2723
1.9829,0.005355,1.2751
2.0545,-0.460725,1.27821
2.1859,-0.766295,1.28189
2.4013,-1,1.28661
2.5675,-0.959375,1.29218
2.6449,-0.519245,1.29816
2.7041,-0.431205,1.30447
2.7107,-0.168535,1.3108
2.6815,0.011925,1.31695
2.619,0.18155,1.32274
2.5673,0.130135,1.32824
2.4875,0.274625,1.3333
2.4091,0.271545,1.33796
2.3617,0.118915,1.34237
2.3036,0.17532,1.34649
2.3536,-0.36768,1.35085
2.3596,-0.14798,1.35522
2.5073,-0.863865,1.36033
2.6524,-0.85812,1.36621
2.737,-0.55985,1.37254
2.8548,-0.73174,1.37954
2.8845,-0.292725,1.38671
2.8855,-0.149275,1.39386
2.8642,-0.03671,1.40087
2.8176,0.09212,1.4076
2.7613,0.143435,1.41399
2.6993,0.175035,1.42002
2.6697,0.014515,1.42587
2.7,-0.2865,1.43188
2.8024,-0.65212,1.43845
2.8728,-0.49564,1.44542
2.9516,-0.54158,1.45284
2.9931,-0.357155,1.4605
2.994,-0.1542,1.46815
2.975,-0.05375,1.47567
2.9296,0.08052,1.4829
2.8717,0.145915,1.48977
2.8106,0.16497,1.49628
2.772,0.0544,1.50255
2.7207,0.120465,1.50853
2.6738,0.10081,1.51424
2.6328,0.07336,1.51972
2.6102,-0.01751,1.52507
2.6441,-0.301705,1.53058
2.7367,-0.599835,1.53659
2.8716,-0.81808,1.54335
2.9776,-0.67888,1.55071
3.0421,-0.474605,1.55845
3.0584,-0.23442,1.56628
3.0499,-0.109995,1.57404
3.0138,0.02981,1.58156
2.9606,0.11797,1.58875
2.9003,0.156485,1.59558
2.8412,0.15344,1.60205
2.7888,0.12256,1.60821
2.745,0.08175,1.61412
2.7096,0.04152,1.61983
2.6817,0.005415,1.62537
2.6718,-0.08409,1.63085
2.6824,-0.18712,1.63638
2.6943,-0.194215,1.64195
2.6982,-0.15441,1.64754
2.6906,-0.09653,1.65308
2.6724,-0.04262,1.65851
2.6463,-0.001815,1.66379
2.626,-0.0298,1.66895
2.5942,0.02929,1.67394
2.5602,0.04199,1.67875
2.5262,0.04369,1.68338
2.5048,-0.01824,1.6879
2.4751,0.024745,1.69225
2.4465,0.020675,1.69647
2.4282,-0.02991,1.70059
2.4635,-0.299675,1.70486
2.4552,-0.08126,1.70909
2.4999,-0.348495,1.71353
2.5338,-0.29619,1.71813
2.5722,-0.32061,1.72291
2.5881,-0.208905,1.72776
2.5857,-0.117285,1.73258
2.5661,-0.030305,1.7373
2.5321,0.043395,1.74185
2.4898,0.08701,1.74617
2.4451,0.101245,1.75028
2.4163,0.023185,1.75424
2.3773,0.076135,1.75801
2.3407,0.065965,1.76161
2.3079,0.048605,1.76506
2.2804,0.02348,1.76837
2.258,-0.000900002,1.77158
2.2397,-0.020485,1.77471
2.2243,-0.034215,1.77776
2.2105,-0.041525,1.78075
2.1971,-0.042855,1.78368
2.1834,-0.04067,1.78654
2.1688,-0.03544,1.78934
2.1531,-0.029155,1.79207
2.1362,-0.02231,1.79472
2.1184,-0.01692,1.79729
2.0999,-0.012495,1.79979
2.0811,-0.010055,1.8022
2.0622,-0.00861,1.80454
2.0435,-0.008675,1.8068
2.0252,-0.00976,1.80898
2.0073,-0.010865,1.81109
1.9957,-0.041785,1.81315
1.9787,-0.013935,1.81515
1.9609,-0.009045,1.81707
1.9428,-0.00664,1.81892
1.925,-0.00725,1.82071
1.9135,-0.038175,1.82245
1.8968,-0.01134,1.82413
1.8795,-0.007475,1.82574
1.8621,-0.006105,1.82729
1.8508,-0.03604,1.82879
1.8344,-0.00972,1.83024
1.8185,-0.011425,1.83162
1.8094,-0.04497,1.83298
1.7957,-0.021285,1.83428
1.7873,-0.047365,1.83556
1.7764,-0.03432,1.83679
1.7684,-0.04842,1.838
1.7553,-0.022265,1.83916
1.7455,-0.038275,1.84029
1.73,-0.009,1.84137
1.713,-0.000650001,1.84238
1.7013,-0.026565,1.84336
1.6841,0.001795,1.84429
1.6725,-0.025625,1.84517
1.6556,0.00172,1.846
1.6443,-0.025715,1.8468
1.628,1.00E-04,1.84754
1.6119,-9.50E-05,1.84824
1.6014,-0.02757,1.8489
1.5865,-0.004825,1.84952
1.5768,-0.03034,1.85011
1.5628,-0.00814,1.85065
1.5534,-0.03067,1.85117
1.5398,-0.00899,1.85165
1.5261,-0.007805,1.85209
1.517,-0.03035,1.8525
1.5081,-0.030905,1.85289
1.4946,-0.00723,1.85324
1.4851,-0.026755,1.85356
1.4712,-0.00406,1.85385
1.457,-0.00185,1.85409
1.4432,-0.00316,1.8543
1.4344,-0.02772,1.85449
1.4261,-0.029805,1.85465
1.4136,-0.00818,1.85478
1.4004,-0.00402,1.85488
1.3917,-0.026085,1.85495
1.3832,-0.02666,1.85501
1.3663,0.016185,1.85502
1.3222,0.15439,1.85492
1.1866,0.61867,1.85452
1.0992,0.38204,1.85393
0.992,0.4864,1.85314
0.9395,0.215525,1.85227
0.9044,0.13028,1.85133
0.8747,0.104765,1.85035
0.8668,-0.00384,1.84936
0.8669,-0.043845,1.84837
0.8762,-0.09031,1.8474
0.8864,-0.09532,1.84644
0.8977,-0.101385,1.84551
0.9093,-0.103465,1.84459
0.9166,-0.08233,1.84369
0.7741,0.673795,1.84258
0.6026,0.82737,1.84125
0.4964,0.50618,1.83983
0.4041,0.441295,1.83833
0.2974,0.51863,1.83677
0.2482,0.23359,1.83518
0.2183,0.138585,1.83359
0.1979,0.092105,1.83199
0.1811,0.074945,1.83039
0.1804,-0.00552,1.82879
0.1931,-0.073155,1.8272
0.2001,-0.045005,1.82562
0.2155,-0.087775,1.82404
0.2331,-0.099655,1.82247
0.2517,-0.105585,1.82091
0.2703,-0.106515,1.81937
0.2965,-0.145825,1.81784
0.3105,-0.085525,1.81632
0.2051,0.516745,1.81476
0.03,0.874,1.81316
-0.1374,0.84387,1.81158
-0.2918,0.78659,1.81006
-0.4927,1,1.80868
-0.6013,0.573065,1.80741
-0.6863,0.459315,1.80624
-0.7202,0.20551,1.80511
-0.7741,0.308205,1.80406
-0.8305,0.323525,1.80308
-0.8567,0.173835,1.80215
-0.8667,0.093335,1.80123
-0.8903,0.162515,1.80035
-0.9791,0.492955,1.79961
-1.1312,0.81706,1.79916
-1.2737,0.776185,1.79901
-1.3928,0.66514,1.79913
-1.4853,0.536765,1.79948
-1.551,0.40605,1.80001
-1.6053,0.351765,1.80068
-1.6128,0.11814,1.80138
-1.6144,0.08872,1.80207
-1.5946,-0.01927,1.80271
-1.5696,-0.04652,1.80329
-1.521,-0.16695,1.80373
-1.4835,-0.113325,1.80407
-1.4495,-0.097525,1.80433
-1.5094,0.37497,1.80473
-1.6192,0.62996,1.80544
-1.7427,0.704635,1.8065
-1.8972,0.86736,1.80804
-1.9753,0.489265,1.80983
-2.0302,0.37601,1.81182
-2.0649,0.276745,1.81392
-2.0848,0.20374,1.81608
-2.0725,0.042125,1.81821
-2.0483,-0.018585,1.82024
-1.9986,-0.14857,1.82209
-1.9387,-0.202565,1.82375
-1.8774,-0.21263,1.8252
-1.8397,-0.096515,1.82652
-1.8059,-0.078705,1.82775
-1.7678,-0.10211,1.82885
-1.7762,0.13081,1.82998
-1.8153,0.286265,1.83122
-1.8573,0.302865,1.83259
-1.9039,0.328195,1.83411
-1.9222,0.18761,1.83569
-1.9279,0.124895,1.83728
-1.9198,0.05549,1.83884
-1.8951,-0.028745,1.84032
-1.8587,-0.089065,1.84168
-1.8308,-0.04796,1.84296
-1.7888,-0.12056,1.8441
-1.7605,-0.053475,1.84516
-1.7204,-0.11448,1.84609
-1.7016,-0.00892,1.84698
-1.728,0.2184,1.84793
-1.7687,0.291935,1.84901
-1.8184,0.33942,1.85023
-1.8473,0.236865,1.85154
-1.8523,0.117615,1.85286
-1.8414,0.03757,1.85414
-1.8248,0.00824,1.85538
-1.7916,-0.07642,1.85651
-1.7509,-0.115955,1.85752
-1.7223,-0.056885,1.85844
-1.6814,-0.12043,1.85925
-1.6549,-0.049755,1.85998
-1.6269,-0.058655,1.86063
-1.6206,0.04953,1.86127
-1.631,0.13355,1.86193
-1.6389,0.121445,1.86261
-1.6429,0.102145,1.86331
-1.6365,0.049825,1.86398
-1.6269,0.033345,1.86463
-1.6066,-0.02117,1.86522
-1.5803,-0.052485,1.86574
-1.5607,-0.019965,1.86621
-1.541,-0.02145,1.86663
-1.5102,-0.07849,1.86697
-1.4889,-0.032055,1.86726
-1.4585,-0.079075,1.86748
-1.4293,-0.074535,1.86762
-1.411,-0.02095,1.86772
-1.3942,-0.01429,1.86778
-1.3701,-0.051995,1.86779
-1.3541,-0.012295,1.86776
-1.332,-0.0439,1.86769
-1.3109,-0.039955,1.86756
-1.2976,-0.00162,1.86741
-1.2794,-0.02703,1.86723
-1.2676,0.00438,1.86701
-1.2564,0.00682,1.86678
-1.2393,-0.023535,1.86651
-1.2285,0.007425,1.86622
-1.2154,-0.00473,1.8659
-1.2081,0.023905,1.86557
-1.1966,0.00233,1.86522
-1.188,0.0164,1.86485
-1.1738,-0.01231,1.86446
-1.1632,0.00516,1.86404
-1.1463,-0.027185,1.8636
-1.1343,-0.003285,1.86313
-1.1159,-0.036205,1.86263
-1.1032,-0.00834,1.86211
-1.0844,-0.03978,1.86156
-1.0654,-0.04173,1.86097
-1.0529,-0.009855,1.86037
-1.0351,-0.037245,1.85973
-1.0235,-0.006825,1.85908
-1.0069,-0.032655,1.8584
-0.9959,-0.005205,1.85771
-0.9801,-0.029995,1.85699
-0.9644,-0.03028,1.85624
-0.954,-0.0043,1.85549
-0.9393,-0.026535,1.85471
-0.9294,-0.00303,1.85391
-0.9191,-0.005545,1.85311
-0.8899,-0.101505,1.85226
-0.8489,-0.162555,1.85136
-0.79,-0.255,1.85038
-0.7379,-0.223605,1.84934
-0.7116,-0.09592,1.84827
-0.6926,-0.06037,1.84719
-0.6784,-0.03708,1.84608
-0.663,-0.04385,1.84497
-0.6531,-0.016845,1.84384
-0.6492,0.01296,1.84272
-0.6462,0.01731,1.84159
-0.6452,0.02726,1.84046
-0.6435,0.023675,1.83933
-0.642,0.0246,1.8382
-0.6397,0.020485,1.83708
-0.6347,0.006735,1.83595
-0.6275,-0.004625,1.83481
-0.6215,0.001075,1.83367
-0.615,-0.00175,1.83252
-0.6038,-0.02581,1.83137
-0.5955,-0.011725,1.83021
-0.5825,-0.035875,1.82904
-0.5736,-0.01582,1.82786
-0.5604,-0.03798,1.82668
-0.5473,-0.038135,1.82548
-0.5387,-0.016065,1.82428
-0.5269,-0.032655,1.82307
-0.5192,-0.01254,1.82186
-0.5085,-0.028075,1.82064
-0.5015,-0.009925,1.81941
-0.4916,-0.02492,1.81818
-0.4851,-0.008245,1.81695
-0.4758,-0.02271,1.81571
-0.4696,-0.00752,1.81447
-0.4635,-0.007325,1.81323
-0.4542,-0.02379,1.81198
-0.4476,-0.01062,1.81073
-0.4354,-0.03923,1.80947
-0.4333,0.011165,1.80822
-0.3249,-0.525755,1.8069
-0.1791,-0.720045,1.80553
-0.091,-0.43595,1.80414
0.0114,-0.51257,1.80275
0.0592,-0.24196,1.80136
0.0973,-0.195365,1.79998
0.1043,-0.040215,1.7986
0.077,0.13265,1.79722
0.0519,0.122905,1.79584
0.0262,0.12719,1.79446
-0.0099,0.180995,1.79308
-0.0414,0.15957,1.7917
-0.0574,0.08287,1.79033
-0.0725,0.079125,1.78896
-0.0789,0.035945,1.7876
-0.0607,-0.087965,1.78623
0.0798,-0.70649,1.78487
0.1969,-0.595345,1.78354
0.3561,-0.813805,1.78228
0.4442,-0.46271,1.78107
0.5409,-0.510545,1.77993
0.597,-0.31035,1.77885
0.6117,-0.104085,1.77778
0.606,-0.0018,1.77671
0.5789,0.106555,1.77561
0.5544,0.09478,1.7745
0.5164,0.16418,1.77335
0.4916,0.09942,1.77219
0.46,0.135,1.77101
0.4423,0.066385,1.76982
0.4222,0.07939,1.76861
0.4087,0.047065,1.7674
0.4034,0.00633,1.76619
0.4003,-0.004515,1.76498
0.4015,-0.026075,1.76377
0.404,-0.0327,1.76256
0.4092,-0.04646,1.76136
0.4287,-0.118935,1.76017
0.606,-0.9168,1.75913
0.8077,-1,1.75829
1.1756,-1,1.75801
1.413,-1,1.75819
1.7331,-1,1.75912
2.0005,-1,1.7608
2.1444,-0.82672,1.76293
2.3015,-0.900575,1.76557
2.3671,-0.446355,1.76844
2.4041,-0.305205,1.77144
2.3853,-0.025265,1.77436
2.3506,0.05597,1.77716
2.2804,0.23698,1.77971
2.2275,0.153125,1.78208
2.1496,0.28202,1.78419
2.0763,0.262685,1.78607
2.0334,0.11283,1.78781
1.9821,0.157395,1.7894
1.9541,0.042295,1.79091
1.9209,0.069955,1.79231
1.9032,-0.00666,1.79367
1.8826,0.00887,1.79497
1.8666,-0.01333,1.79622
1.8579,-0.049395,1.79744
1.8471,-0.038355,1.79863
1.8367,-0.039835,1.79979
1.8296,-0.05598,1.80093
1.8187,-0.036435,1.80205
1.8807,-0.404035,1.80332
2.1638,-1,1.80544
2.1971,-0.276355,1.80766
2.4414,-1,1.81071
2.6535,-1,1.81455
2.9482,-1,1.8196
3.1883,-1,1.82572
3.3167,-0.807835,1.83244
3.4542,-0.86021,1.83983
3.5068,-0.43834,1.84748
3.5279,-0.281895,1.85523
3.4967,-0.018835,1.86281
3.4559,0.031205,1.87017
3.3794,0.21353,1.87713
3.3229,0.116355,1.88381
3.2398,0.25351,1.89008
3.1599,0.241505,1.89597
3.1115,0.086425,1.90164
3.0502,0.15399,1.90702
3.0143,0.028785,1.91223
2.9681,0.082595,1.91724
2.9277,0.055615,1.92206
2.9041,-0.027205,1.92678
2.874,0.0068,1.93137
2.8557,-0.051285,1.93587
2.8307,-0.016535,1.94026
2.8065,-0.019325,1.94455
2.7906,-0.06003,1.94877
2.7678,-0.02439,1.95289
2.7522,-0.05961,1.95694
2.7287,-0.018935,1.9609
2.7123,-0.053615,1.96478
2.7234,-0.19167,1.96871
2.7986,-0.51593,1.97292
2.8653,-0.476765,1.9774
2.9825,-0.735125,1.98237
3.0651,-0.566255,1.98769
3.0963,-0.310815,1.99313
3.1064,-0.20582,1.99862
3.0839,-0.041695,2.004
3.0558,-0.01229,2.00924
3.0042,0.10779,2.01426
2.9656,0.04472,2.0191
2.9086,0.13957,2.0237
2.852,0.1404,2.02805
2.8165,0.036675,2.03226
2.7698,0.09501,2.03628
2.7412,0.00594,2.04018
2.703,0.05585,2.04392
2.6796,-0.01698,2.04757
2.6482,0.02459,2.0511
2.662,-0.2021,2.05468
2.7128,-0.38964,2.05844
2.7825,-0.487625,2.06247
2.9016,-0.74058,2.06697
2.9963,-0.623315,2.07186
3.0369,-0.354845,2.07692
3.0601,-0.269005,2.08207
3.0486,-0.09493,2.08716
3.0263,-0.039815,2.09215
2.9806,0.07947,2.09694
2.9446,0.03277,2.10157
2.8898,0.12951,2.10597
2.8529,0.041855,2.11022
2.8016,0.11642,2.11425
2.7533,0.103835,2.1181
2.7238,0.01131,2.12182
2.6854,0.05773,2.12539
2.6511,0.038945,2.12883
2.6211,0.018945,2.13215
2.6039,-0.044195,2.13541
2.5884,-0.05192,2.1386
2.5655,-0.013775,2.14171
2.5416,-0.00758,2.14472
2.5256,-0.04628,2.14768
2.5023,-0.008615,2.15055
2.4864,-0.04482,2.15336
2.4628,-0.00514,2.15609
2.4381,0.001595,2.15873
2.4219,-0.040095,2.16131
2.4508,-0.26704,2.16398
2.4797,-0.268485,2.16675
2.5809,-0.635045,2.16987
2.7069,-0.765345,2.17345
2.7795,-0.501975,2.1773
2.8502,-0.49601,2.18142
2.8784,-0.28492,2.18565
2.8755,-0.129275,2.18986
2.8468,0.00116,2.19395
2.8164,0.01118,2.19791
2.7636,0.12582,2.20167
2.7053,0.156235,2.2052
2.6488,0.15006,2.20852
2.615,0.03825,2.21171
2.5716,0.08842,2.21474
2.533,0.06635,2.21763
2.5102,-0.01151,2.22044
2.481,0.02195,2.22315
2.4548,0.00826,2.22576
2.4315,-0.005075,2.22829
2.4178,-0.05239,2.23077
2.3992,-0.02696,2.23319
2.3805,-0.025525,2.23554
2.3617,-0.024085,2.23782
2.3493,-0.055465,2.24007
2.3307,-0.023535,2.24225
2.3108,-0.01604,2.24437
2.29,-0.0105,2.24641
2.276,-0.0438,2.24842
2.2554,-0.00977,2.25035
2.2527,-0.099135,2.25227
2.2952,-0.32726,2.25433
2.3583,-0.433415,2.25658
2.4722,-0.69311,2.2592
2.5456,-0.49428,2.26207
2.622,-0.5131,2.2652
2.6579,-0.312395,2.26845
2.6538,-0.11219,2.27169
2.6164,0.05618,2.27479
2.5583,0.162585,2.27768
2.4923,0.205385,2.28034
2.4287,0.196565,2.28279
2.3912,0.06794,2.28511
2.344,0.1188,2.28728
2.3164,0.02218,2.28935
2.2808,0.06396,2.29132
2.2501,0.040995,2.29318
2.2245,0.016775,2.29497
2.2044,-0.00972,2.2967
2.1888,-0.03144,2.29838
2.18,-0.065,2.30002
2.1677,-0.046885,2.30164
2.1546,-0.04223,2.30321
2.1402,-0.03501,2.30473
2.1248,-0.02924,2.30622
2.1085,-0.023925,2.30765
2.0971,-0.047855,2.30905
2.0829,-0.033145,2.3104
2.0984,-0.18242,2.3118
2.1336,-0.28268,2.3133
2.217,-0.52785,2.31504
2.2842,-0.45021,2.31697
2.3126,-0.25763,2.31899
2.3264,-0.18532,2.32105
2.3139,-0.053195,2.32307
2.2817,0.046915,2.32499
2.2372,0.11064,2.32677
2.1888,0.13256,2.32841
2.1429,0.122355,2.32991
2.1156,0.03072,2.33134
2.0806,0.07097,2.33266
2.0498,0.05151,2.3339
2.0316,-0.01058,2.33509
2.0168,-0.02684,2.33624
2.0536,-0.28668,2.33748
2.1283,-0.479915,2.33893
2.1913,-0.424565,2.34056
2.227,-0.28985,2.34228
2.231,-0.13155,2.34402
2.2088,0.000559998,2.34569
2.1841,0.014295,2.34729
2.1417,0.104915,2.34877
2.0957,0.125215,2.35011
2.0515,0.118425,2.35133
2.0133,0.090335,2.35245
1.9825,0.054875,2.35349
1.9707,-0.039535,2.35449
1.9887,-0.189435,2.35554
2.0233,-0.274165,2.35668
2.0504,-0.23802,2.35789
2.0616,-0.15908,2.35913
2.0556,-0.07278,2.36035
2.0439,-0.043695,2.36153
2.0096,0.07102,2.36263
1.9882,0.00759,2.36367
1.9574,0.05613,2.36463
1.9272,0.05464,2.36551
1.8991,0.045545,2.36631
1.909,-0.14495,2.36715
1.939,-0.24695,2.36805
2,-0.405,2.36911
2.022,-0.2111,2.37023
2.0334,-0.15867,2.37138
2.024,-0.0542,2.3725
1.9996,0.02202,2.37355
1.9655,0.072225,2.37452
1.9404,0.02848,2.37542
1.9041,0.086295,2.37623
1.8688,0.08306,2.37695
1.8369,0.067655,2.37759
1.8105,0.041475,2.37817
1.7898,0.01401,2.37871
1.7741,-0.010205,2.3792
1.7622,-0.02861,2.37967
1.7527,-0.040135,2.38012
1.7443,-0.045215,2.38054
1.7362,-0.04631,2.38095
1.7474,-0.14337,2.38138
1.7713,-0.208065,2.38187
1.8157,-0.312785,2.38246
1.8482,-0.25491,2.38312
1.8612,-0.15806,2.38381
1.8538,-0.05569,2.38449
1.8302,0.02649,2.38511
1.7966,0.07817,2.38565
1.7593,0.098535,2.3861
1.7351,0.034245,2.3865
1.6931,0.125345,2.38681
1.6662,0.05119,2.38705
1.6687,-0.095935,2.38731
1.7051,-0.267255,2.38764
1.751,-0.31705,2.38807
1.7838,-0.25319,2.38858
1.7957,-0.149285,2.38911
1.7924,-0.07312,2.38963
1.7754,-0.00377,2.39012
1.7483,0.048085,2.39054
1.716,0.0757,2.39089
1.694,0.0253,2.3912
1.6634,0.06983,2.39144
1.6346,0.06227,2.39161
1.6091,0.047045,2.39174
1.5949,-0.008745,2.39184
1.5772,0.00964,2.3919
1.562,-0.0021,2.39193
1.5492,-0.01346,2.39193
1.5387,-0.024435,2.39192
1.5325,-0.045625,2.39189
1.524,-0.0337,2.39184
1.515,-0.03075,2.39178
1.5259,-0.130795,2.39174
1.5652,-0.27476,2.39178
1.5996,-0.25198,2.39189
1.6188,-0.17694,2.39203
1.6212,-0.09306,2.39218
1.6124,-0.03662,2.39231
1.5923,0.020885,2.3924
1.5651,0.057745,2.39243
1.5453,0.021735,2.39243
1.5165,0.068175,2.39237
1.4887,0.064565,2.39226
1.4638,0.05131,2.39211
1.4633,-0.070665,2.39195
1.4763,-0.138815,2.39182
1.5085,-0.236425,2.39174
1.5357,-0.212785,2.39172
1.5467,-0.132335,2.39172
1.5507,-0.097535,2.39173
1.5424,-0.03562,2.39172
1.5245,0.013275,2.39168
1.5002,0.04649,2.39159
1.4825,0.014375,2.39147
1.4566,0.05667,2.39131
1.4313,0.054935,2.39109
1.4084,0.04408,2.39084
1.3954,-0.00477,2.39057
1.3793,0.011535,2.39026
1.3657,-0.000285001,2.38994
1.3543,-0.010715,2.38959
1.348,-0.0359,2.38924
1.3398,-0.02599,2.38887
1.332,-0.0276,2.38849
1.3242,-0.02721,2.3881
1.3189,-0.039445,2.3877
1.3109,-0.025545,2.38729
1.3019,-0.020095,2.38686
1.2923,-0.016615,2.38642
1.2856,-0.03078,2.38597
1.2754,-0.01277,2.3855
1.2667,-0.019835,2.38502
1.2751,-0.105755,2.38456
1.3062,-0.22081,2.38414
1.3301,-0.186005,2.38376
1.355,-0.19225,2.38343
1.366,-0.1233,2.38311
1.3624,-0.05012,2.38279
1.3461,0.014195,2.38244
1.3304,0.01198,2.38206
1.3043,0.065285,2.38165
1.2765,0.075175,2.38119
1.2502,0.06899,2.38069
1.2282,0.04859,2.38015
1.2114,0.02343,2.3796
1.2031,-0.018655,2.37903
1.2046,-0.06773,2.37847
1.2286,-0.18143,2.37794
1.2613,-0.226565,2.37746
1.2859,-0.187295,2.37702
1.2966,-0.11833,2.37659
1.2926,-0.04463,2.37617
1.2769,0.014655,2.37571
1.2621,0.010895,2.37524
1.2376,0.06062,2.37473
1.2118,0.06841,2.37418
1.1876,0.06162,2.3736
1.1674,0.04263,2.37298
1.1565,-0.003325,2.37236
1.1439,0.005805,2.37172
1.1341,-0.007705,2.37106
1.1266,-0.01883,2.37039
1.1212,-0.02906,2.36972
1.1171,-0.035355,2.36905
1.1146,-0.04323,2.36837
1.1108,-0.03654,2.36769
1.1061,-0.031805,2.367
1.1029,-0.039145,2.3663
1.113,-0.10615,2.36563
1.1354,-0.16877,2.36498
1.1546,-0.15373,2.36436
1.1623,-0.096615,2.36375
1.1646,-0.06973,2.36315
1.1578,-0.02389,2.36254
1.1439,0.012305,2.36191
1.1252,0.03724,2.36125
1.1116,0.01242,2.36058
1.0919,0.043905,2.35988
1.0669,0.071655,2.35915
1.0557,0.003215,2.35841
1.0433,0.009835,2.35765
1.0342,-0.00621,2.35688
1.0276,-0.01838,2.3561
1.0232,-0.02916,2.35532
1.02,-0.035,2.35454
1.0182,-0.04191,2.35376
1.0154,-0.03677,2.35297
1.0257,-0.102785,2.3522
1.0814,-0.33257,2.3515
1.1477,-0.388885,2.35088
1.1965,-0.303825,2.35034
1.2173,-0.164865,2.34982
1.2106,-0.02703,2.3493
1.1829,0.079355,2.34874
1.1573,0.070135,2.34814
1.1174,0.14363,2.34749
1.0782,0.14209,2.34679
1.0447,0.115265,2.34605
1.0205,0.069975,2.34528
1.0067,0.018665,2.34449
0.9676,0.14712,2.34366
0.9504,0.03848,2.34281
0.9347,0.031765,2.34195
0.9289,-0.017445,2.34108
0.9293,-0.048465,2.34021
0.9337,-0.068685,2.33934
0.9404,-0.08052,2.33849
0.9467,-0.078835,2.33764
0.951,-0.06905,2.3368
0.9519,-0.052095,2.33596
0.9493,-0.034465,2.33512
0.9435,-0.018175,2.33427
0.935,-0.00425,2.33342
0.9248,0.00476,2.33255
0.9138,0.00931,2.33168
0.9241,-0.097705,2.33081
0.9422,-0.13761,2.32997
0.9787,-0.231435,2.32917
1.0083,-0.198415,2.32841
1.0234,-0.12667,2.32766
1.0222,-0.04511,2.32691
1.0074,0.02363,2.32615
0.9838,0.06881,2.32536
0.9565,0.088675,2.32454
0.9305,0.083475,2.32369
0.9092,0.06104,2.32282
0.8939,0.031805,2.32193
0.8872,-0.01086,2.32104
0.8812,-0.01406,2.32015
0.8784,-0.02992,2.31925
0.8777,-0.040385,2.31835
0.8782,-0.04641,2.31745
0.8787,-0.046435,2.31656
0.8785,-0.042925,2.31567
0.8768,-0.03534,2.31477
0.8748,-0.03374,2.31388
0.8707,-0.023035,2.31298
0.8651,-0.015255,2.31208
0.8583,-0.008915,2.31117
0.8508,-0.00504,2.31025
0.8467,-0.021835,2.30934
0.8593,-0.105965,2.30843
0.8888,-0.19194,2.30756
0.9208,-0.20604,2.30672
0.9417,-0.151585,2.3059
0.9475,-0.076375,2.30509
0.9451,-0.035255,2.30428
0.9328,0.01486,2.30346
0.9139,0.048805,2.30262
0.8921,0.064395,2.30175
0.8711,0.061445,2.30087
0.8535,0.045325,2.29997
0.8406,0.02247,2.29906
0.8346,-0.01173,2.29814
0.8278,-0.00739,2.29722
0.8263,-0.033815,2.2963
0.8257,-0.038285,2.29538
0.826,-0.0428,2.29446
0.8261,-0.041805,2.29354
0.8254,-0.03777,2.29262
0.8242,-0.03521,2.2917
0.8215,-0.027575,2.29078
0.8174,-0.02037,2.28986
0.8122,-0.01461,2.28893
0.8061,-0.009805,2.288
0.7995,-0.006975,2.28706
0.7957,-0.020785,2.28612
0.8035,-0.079175,2.28519
0.8379,-0.213895,2.2843
0.8603,-0.155015,2.28342
0.8834,-0.15967,2.28257
0.8934,-0.09467,2.28173
0.8907,-0.031035,2.28089
0.8827,-0.004135,2.28004
0.8654,0.04323,2.27918
0.8444,0.06278,2.27829
0.8233,0.064335,2.27739
0.805,0.05125,2.27647
0.7952,0.00924,2.27554
0.7843,0.015285,2.27461
0.7767,-0.000835001,2.27367
0.7721,-0.015605,2.27272
0.7702,-0.02901,2.27178
0.7701,-0.038005,2.27083
0.7705,-0.040525,2.26989
